"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.66","80","0","0","0","0","20","0","0","0","0","0","0","0","5","12450","  1"
"2018-19","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.21","37.5","25","0","0","12.5","12.5","0","0","12.5","0","0","0","0","8","12356","  1"
"2019-20","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.74","60","20","0","20","0","0","0","0","0","0","0","0","0","10","12495","  1"
"2021-22","Spring","CHEM","1046","General Chemistry Laboratory","Long","2.84","40","20","0","0","10","10","0","0","0","0","0","20","0","10","12692","  1"
"2021-22","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.77","60","20","10","10","0","0","0","0","0","0","0","0","0","10","12704","  1"
"2019-20","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.85","81.8","9.1","0","0","9.1","0","0","0","0","0","0","0","0","11","12508","  1"
"2021-22","Spring","CHEM","1046","General Chemistry Laboratory","Long","2.89","18.2","18.2","0","9.1","27.3","9.1","9.1","0","0","9.1","0","0","1","11","12669","  1"
"2022-23","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.39","36.4","18.2","27.3","9.1","0","0","0","0","0","9.1","0","0","0","11","12841","  1"
"2019-20","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.72","61.5","15.4","7.7","7.7","7.7","0","0","0","0","0","0","0","0","13","12481","  1"
"2019-20","Spring","CHEM","1046","General Chemistry Laboratory","Long","2.79","15.4","0","15.4","30.8","15.4","7.7","7.7","0","0","0","0","7.7","0","13","12500","  1"
"2021-22","Spring","CHEM","1046","General Chemistry Laboratory","Long","2.58","30.8","15.4","0","7.7","15.4","0","0","7.7","0","0","0","23.1","0","13","12668","  1"
"2021-22","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.34","30.8","30.8","7.7","15.4","0","0","7.7","0","7.7","0","0","0","1","13","12707","  1"
"2022-23","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.38","46.2","7.7","15.4","7.7","0","15.4","7.7","0","0","0","0","0","1","13","12830","  1"
"2022-23","Spring","CHEM","1046","General Chemistry Laboratory","Long","3","23.1","15.4","15.4","23.1","0","0","15.4","0","0","0","0","7.7","0","13","12855","  1"
"2019-20","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.62","57.1","14.3","7.1","14.3","0","0","7.1","0","0","0","0","0","0","14","12493","  1"
"2021-22","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.31","42.9","14.3","14.3","14.3","0","0","0","0","7.1","7.1","0","0","1","14","12664","  1"
"2021-22","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.06","28.6","14.3","0","21.4","14.3","7.1","0","7.1","0","7.1","0","0","0","14","12680","  1"
"2021-22","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.41","57.1","14.3","0","7.1","0","14.3","0","0","0","0","7.1","0","0","14","12698","  1"
"2022-23","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.76","64.3","14.3","7.1","14.3","0","0","0","0","0","0","0","0","0","14","12853","  1"
"2018-19","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.09","26.7","13.3","20","13.3","0","0","13.3","6.7","6.7","0","0","0","0","15","12353","  1"
"2018-19","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.23","46.7","6.7","6.7","13.3","6.7","6.7","0","6.7","0","0","6.7","0","0","15","12355","  1"
"2019-20","Spring","CHEM","1046","General Chemistry Laboratory","Long","3.62","66.7","6.7","13.3","0","0","0","13.3","0","0","0","0","0","1","15","12464","  1"
