"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Spring","MATH","3224","Advanced Calculus","Withrow","3.23","33.3","33.3","0","0","0","0","33.3","0","0","0","0","0","0","6","17373","  3"
"2019-20","Spring","MATH","3224","Advanced Calculus","Cook","3.51","42.9","0","28.6","28.6","0","0","0","0","0","0","0","0","0","7","16481","  3"
"2021-22","Fall","MATH","3224","Advanced Calculus","Arnold","2.19","12.5","0","37.5","0","0","12.5","0","0","12.5","0","0","25","0","8","86907","  3"
"2018-19","Spring","MATH","3224","Advanced Calculus","Klaus","3.27","40","10","0","30","0","10","0","10","0","0","0","0","0","10","16055","  3"
"2019-20","Fall","MATH","3224","Advanced Calculus","Cook","2.37","18.2","0","0","9.1","18.2","9.1","18.2","18.2","0","0","0","9.1","0","11","86165","  3"
"2019-20","Fall","MATH","3224","Advanced Calculus","Arnold","2.93","16.7","0","16.7","16.7","16.7","33.3","0","0","0","0","0","0","0","12","86166","  3"
"2019-20","Spring","MATH","3224","Advanced Calculus","Arnold","3.61","58.3","0","16.7","16.7","8.3","0","0","0","0","0","0","0","0","12","16480","  3"
"2022-23","Spring","MATH","3224","Advanced Calculus","Psaromiligkos","2.79","16.7","0","33.3","8.3","8.3","16.7","8.3","0","0","0","0","8.3","3","12","17372","  3"
"2020-21","Fall","MATH","3224","Advanced Calculus","Arnold","2.85","30.8","7.7","15.4","7.7","7.7","7.7","7.7","0","0","0","7.7","7.7","0","13","86659","  3"
"2020-21","Spring","MATH","3224","Advanced Calculus","Arnold","3.05","23.1","0","30.8","7.7","15.4","7.7","7.7","7.7","0","0","0","0","2","13","17018","  3"
"2021-22","Fall","MATH","3224","Advanced Calculus","Withrow","2.52","7.7","7.7","15.4","23.1","15.4","0","7.7","0","7.7","0","7.7","7.7","3","13","86908","  3"
"2020-21","Fall","MATH","3224","Advanced Calculus","Arnold","3.25","35.7","14.3","0","14.3","21.4","0","14.3","0","0","0","0","0","0","14","86660","  3"
"2020-21","Spring","MATH","3224","Advanced Calculus","Arnold","3.36","50","14.3","0","0","14.3","7.1","14.3","0","0","0","0","0","1","14","17020","  3"
"2022-23","Fall","MATH","3224","Advanced Calculus","Withrow","2.16","28.6","0","0","14.3","0","7.1","21.4","0","0","0","0","28.6","1","14","87211","  3"
"2019-20","Fall","MATH","3224","Advanced Calculus","Arnold","2.6","13.3","6.7","13.3","6.7","6.7","13.3","20","13.3","0","6.7","0","0","1","15","86164","  3"
"2019-20","Spring","MATH","3224","Advanced Calculus","Arnold","3.36","31.3","31.3","12.5","0","6.3","6.3","6.3","6.3","0","0","0","0","0","16","16482","  3"
"2020-21","Fall","MATH","3224","Advanced Calculus","Klaus","2.44","6.3","6.3","6.3","18.8","18.8","6.3","18.8","6.3","0","6.3","0","6.3","0","16","86658","  3"
"2020-21","Spring","MATH","3224","Advanced Calculus","Klaus","2.38","12.5","6.3","0","25","0","12.5","18.8","6.3","0","12.5","0","6.3","2","16","17019","  3"
"2021-22","Spring","MATH","3224","Advanced Calculus","Withrow","2.98","25","12.5","6.3","18.8","12.5","12.5","6.3","0","0","0","0","6.3","0","16","17155","  3"
"2021-22","Spring","MATH","3224","Advanced Calculus","Klaus","2.78","17.6","23.5","11.8","5.9","11.8","0","11.8","0","0","0","11.8","5.9","0","17","17156","  3"
"2018-19","Spring","MATH","3224","Advanced Calculus","Arnold","2.83","16.7","11.1","22.2","11.1","11.1","11.1","0","0","5.6","5.6","0","5.6","1","18","16054","  3"
"2021-22","Spring","MATH","3224","Advanced Calculus","Arnold","3.32","38.9","16.7","16.7","11.1","5.6","0","5.6","0","0","0","0","5.6","0","18","17154","  3"
"2018-19","Fall","MATH","3224","Advanced Calculus","Arnold","2.59","26.3","5.3","0","10.5","0","15.8","26.3","5.3","0","5.3","0","5.3","1","19","85861","  3"
"2018-19","Fall","MATH","3224","Advanced Calculus","Arnold","2.39","21.1","5.3","10.5","5.3","10.5","5.3","10.5","10.5","0","5.3","0","15.8","2","19","90185","  3"
"2018-19","Fall","MATH","3224","Advanced Calculus","Haskell","2.37","15","15","5","0","0","30","5","15","0","0","0","15","1","20","85860","  3"
"2018-19","Spring","MATH","3224","Advanced Calculus","Arnold","2.87","30","10","10","10","5","5","10","5","0","10","5","0","0","20","16056","  3"
"2022-23","Fall","MATH","3224","Advanced Calculus","Arnold","3.01","26.1","17.4","17.4","4.3","0","13","8.7","4.3","0","4.3","4.3","0","1","23","87212","  3"
"2022-23","Spring","MATH","3224","Advanced Calculus","Arnold","3.1","43.5","17.4","0","8.7","4.3","4.3","0","8.7","0","8.7","0","4.3","0","23","17371","  3"
