"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Wapperom","3.6","60","0","20","0","20","0","0","0","0","0","0","0","0","5","16420","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Saenz Maldonado","2.38","0","16.7","33.3","0","0","0","0","16.7","16.7","16.7","0","0","0","6","16418","  3"
"2021-22","Spring","MATH","2204","Intro Multivariable Calculus","Topcu","2.61","22.2","0","44.4","0","0","11.1","0","0","0","0","0","22.2","3","9","17082","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Saenz Maldonado","2.57","20","20","0","10","10","20","0","0","0","0","0","20","0","10","16411","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Asfaw","2.26","0","10","10","30","0","20","10","0","0","0","0","20","1","10","16415","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Asfaw","2.69","9.1","18.2","27.3","9.1","0","0","18.2","0","9.1","0","0","9.1","1","11","16414","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Saglam","3.06","27.3","18.2","9.1","18.2","9.1","9.1","0","0","0","0","0","9.1","0","11","16416","  3"
"2021-22","Spring","MATH","2204","Intro Multivariable Calculus","Topcu","1.92","0","9.1","18.2","9.1","9.1","0","0","27.3","0","0","0","27.3","5","11","17073","  3"
"2021-22","Fall","MATH","2204","Intro Multivariable Calculus","Carracedo Rodriguez","2.61","25","0","16.7","0","8.3","8.3","25","8.3","0","0","0","8.3","1","12","86838","  3"
"2021-22","Fall","MATH","2204","Intro Multivariable Calculus","Liu","3.25","50","0","0","25","0","0","25","0","0","0","0","0","2","12","86846","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Topcu","2.87","38.5","0","0","30.8","0","0","15.4","0","7.7","0","0","7.7","0","13","16410","  3"
"2020-21","Spring","MATH","2204","Intro Multivariable Calculus","Yasuda","2.7","7.7","15.4","7.7","15.4","23.1","7.7","15.4","0","0","0","0","7.7","4","13","16951","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Abobaker","3.07","21.4","14.3","21.4","7.1","14.3","14.3","0","0","0","0","7.1","0","0","14","16404","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Pantic","2.71","7.1","7.1","21.4","14.3","7.1","21.4","14.3","0","0","0","7.1","0","1","14","16405","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Letona Bolivar","3.35","35.7","7.1","21.4","21.4","0","7.1","7.1","0","0","0","0","0","0","14","16409","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Topcu","3.29","6.7","26.7","40","6.7","13.3","6.7","0","0","0","0","0","0","0","15","16406","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Yasuda","2.81","6.3","12.5","18.8","25","12.5","6.3","12.5","0","0","0","0","6.3","0","16","16419","  3"
"2020-21","Fall","MATH","2204","Intro Multivariable Calculus","Wapperom","3.26","35.3","5.9","35.3","5.9","5.9","0","0","0","5.9","5.9","0","0","0","17","86603","  3"
"2020-21","Spring","MATH","2204","Intro Multivariable Calculus","Pantic","2.13","5.9","11.8","11.8","5.9","5.9","5.9","5.9","23.5","0","0","11.8","11.8","1","17","16943","  3"
"2022-23","Spring","MATH","2204","Intro Multivariable Calculus","Topcu","2.23","17.6","0","17.6","17.6","5.9","5.9","0","0","0","11.8","0","23.5","3","17","17295","  3"
"2022-23","Spring","MATH","2204","Intro Multivariable Calculus","Pantic","2.17","5.9","5.9","11.8","11.8","11.8","23.5","5.9","0","0","0","0","23.5","3","17","17297","  3"
"2020-21","Spring","MATH","2204","Intro Multivariable Calculus","Pantic","2.27","5.6","11.1","5.6","22.2","5.6","11.1","0","22.2","0","0","0","16.7","6","18","16941","  3"
"2021-22","Fall","MATH","2204","Intro Multivariable Calculus","Barreto","2.35","27.8","0","5.6","5.6","0","0","22.2","11.1","11.1","11.1","0","5.6","7","18","86821","  3"
"2022-23","Fall","MATH","2204","Intro Multivariable Calculus","Pantic","2.53","5.6","11.1","0","16.7","16.7","16.7","11.1","16.7","0","5.6","0","0","10","18","87142","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Rappold","3.17","21.1","10.5","15.8","21.1","15.8","15.8","0","0","0","0","0","0","1","19","20625","  3"
"2019-20","Spring","MATH","2204","Intro Multivariable Calculus","Yasuda","2.7","21.1","10.5","10.5","15.8","0","10.5","10.5","5.3","0","10.5","0","5.3","0","19","20626","  3"
