"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","3.46","50","10","20","10","0","0","0","0","10","0","0","0","0","10","16309","  2"
"2021-22","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","1.97","8.3","0","16.7","0","16.7","0","8.3","0","0","41.7","8.3","0","1","12","16963","  2"
"2021-22","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.47","0","15.4","7.7","7.7","23.1","7.7","15.4","7.7","7.7","7.7","0","0","1","13","16962","  2"
"2020-21","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","3.43","42.9","7.1","7.1","28.6","7.1","7.1","0","0","0","0","0","0","1","14","16825","  2"
"2020-21","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.89","35.7","0","7.1","0","35.7","7.1","0","0","7.1","0","0","7.1","0","14","16826","  2"
"2019-20","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","3.39","33.3","6.7","26.7","26.7","0","0","6.7","0","0","0","0","0","0","15","16308","  2"
"2021-22","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.24","17.6","0","5.9","11.8","11.8","5.9","0","17.6","5.9","11.8","5.9","5.9","2","17","16961","  2"
"2020-21","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.9","16.7","16.7","11.1","11.1","5.6","22.2","5.6","0","11.1","0","0","0","0","18","16824","  2"
"2021-22","Fall","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.07","5.6","0","5.6","16.7","11.1","16.7","11.1","0","16.7","0","5.6","11.1","8","18","86681","  2"
"2018-19","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.75","20","10","5","25","10","5","5","5","5","0","5","5","1","20","15890","  2"
"2018-19","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.28","15","10","5","15","5","20","0","0","5","0","5","20","0","20","15891","  2"
"2019-20","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","3.46","37.5","20.8","16.7","12.5","0","4.2","8.3","0","0","0","0","0","0","24","16307","  2"
"2020-21","Fall","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.94","12.5","12.5","12.5","29.2","8.3","4.2","4.2","16.7","0","0","0","0","0","24","86443","  2"
"2022-23","Fall","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.2","3.4","3.4","6.9","20.7","10.3","10.3","6.9","10.3","17.2","3.4","0","6.9","5","29","86992","  2"
"2020-21","Fall","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.99","27.3","9.1","3","24.2","9.1","9.1","12.1","0","3","0","0","3","0","33","86442","  2"
"2022-23","Fall","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.09","6.1","3","15.2","3","9.1","21.2","6.1","6.1","9.1","3","6.1","12.1","3","33","86991","  2"
"2021-22","Fall","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.48","8.6","11.4","2.9","14.3","8.6","22.9","14.3","2.9","5.7","2.9","0","5.7","2","35","86680","  2"
"2019-20","Fall","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.19","5.3","10.5","7.9","7.9","10.5","10.5","13.2","5.3","7.9","5.3","7.9","7.9","1","38","85968","  2"
"2018-19","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.46","10.6","12.8","14.9","12.8","8.5","4.3","2.1","4.3","8.5","10.6","4.3","6.4","3","47","15889","  2"
"2019-20","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","3.42","38.2","15.8","14.5","18.4","6.6","2.6","1.3","0","0","1.3","0","1.3","0","76","16306","  2"
"2022-23","Fall","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.1","13","10.4","3.9","6.5","10.4","5.2","9.1","9.1","7.8","2.6","1.3","20.8","8","77","86990","  2"
"2021-22","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","1.9","11.1","3.7","7.4","13.6","1.2","7.4","9.9","6.2","6.2","4.9","3.7","24.7","4","81","16960","  2"
"2021-22","Fall","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.27","10.8","8.4","7.2","9.6","6","13.3","9.6","10.8","7.2","3.6","3.6","9.6","10","83","86679","  2"
"2018-19","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.3","14.9","3.4","6.9","9.2","14.9","8","8","6.9","6.9","9.2","3.4","8","11","87","15888","  2"
"2020-21","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","3.04","31","8","16.1","9.2","12.6","5.7","4.6","6.9","0","1.1","0","4.6","2","87","16823","  2"
"2022-23","Spring","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.34","11.2","5.1","9.2","12.2","11.2","10.2","11.2","3.1","9.2","6.1","5.1","6.1","8","98","17181","  2"
"2018-19","Fall","MATH","1114","Elementary Linear Algebra","Jasso-Hernandez","2.75","20.5","7.7","8.5","16.2","11.1","9.4","8.5","6.8","2.6","2.6","1.7","4.3","3","117","85680","  2"
