"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2020-21","Fall","CHE","3015","Process Measurement & Control","Davis","3.42","40","40","0","0","0","0","0","20","0","0","0","0","0","5","92329","  3"
"2019-20","Spring","CHE","3015","Process Measurement & Control","Davis","3.09","38.9","0","0","38.9","5.6","0","11.1","0","0","0","0","5.6","0","18","12304","  3"
"2022-23","Spring","CHE","3015","Process Measurement & Control","Davis","2.6","13.8","3.4","6.9","34.5","0","6.9","17.2","6.9","0","3.4","0","6.9","0","29","12630","  3"
"2021-22","Spring","CHE","3015","Process Measurement & Control","Davis","2.8","30.3","0","9.1","18.2","3","9.1","12.1","12.1","0","0","0","6.1","1","33","12476","  3"
"2019-20","Spring","CHE","3015","Process Measurement & Control","Davis","3.43","40","11.4","2.9","40","0","0","5.7","0","0","0","0","0","0","35","12303","  3"
"2020-21","Spring","CHE","3015","Process Measurement & Control","Davis","3.35","43.2","2.3","4.5","38.6","0","0","11.4","0","0","0","0","0","2","44","12439","  3"
"2018-19","Spring","CHE","3015","Process Measurement & Control","Davis","2.94","25.5","6.4","4.3","36.2","2.1","2.1","8.5","10.6","0","0","0","4.3","0","47","12154","  3"
"2020-21","Spring","CHE","3015","Process Measurement & Control","Davis","3.3","45.8","0","6.3","31.3","0","0","12.5","4.2","0","0","0","0","0","48","12438","  3"
"2022-23","Spring","CHE","3015","Process Measurement & Control","Davis","2.59","8.3","2.1","8.3","27.1","2.1","12.5","25","14.6","0","0","0","0","0","48","12629","  3"
"2021-22","Spring","CHE","3015","Process Measurement & Control","Davis","2.92","36","0","4","20","2","2","24","10","0","0","0","2","0","50","12475","  3"
"2018-19","Spring","CHE","3015","Process Measurement & Control","Davis","2.71","15","1.7","3.3","38.3","1.7","3.3","23.3","11.7","0","0","0","1.7","0","60","12153","  3"
