"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Spring","CHE","3124","Simulations and Modeling","Achenie","3.24","18.2","9.1","27.3","27.3","9.1","9.1","0","0","0","0","0","0","0","11","12633","  3"
"2019-20","Spring","CHE","3124","Simulations and Modeling","Achenie","3.36","25","16.7","25","16.7","8.3","8.3","0","0","0","0","0","0","0","12","12307","  3"
"2021-22","Spring","CHE","3124","Simulations and Modeling","Xin","3.43","33.3","33.3","8.3","0","16.7","0","0","8.3","0","0","0","0","1","12","12481","  3"
"2020-21","Spring","CHE","3124","Simulations and Modeling","Xin","3.49","30.8","38.5","15.4","7.7","0","0","0","0","7.7","0","0","0","0","13","12442","  3"
"2018-19","Spring","CHE","3124","Simulations and Modeling","Deshmukh","2.87","17.6","17.6","8.8","5.9","11.8","11.8","11.8","11.8","0","0","2.9","0","3","34","18881","  3"
"2022-23","Fall","CHE","3124","Simulations and Modeling","Deshmukh","2.91","6.3","20.6","17.5","15.9","6.3","15.9","7.9","7.9","0","0","1.6","0","2","63","82581","  3"
"2019-20","Fall","CHE","3124","Simulations and Modeling","Goldstein","2.83","12.5","11.1","16.7","16.7","13.9","8.3","5.6","5.6","4.2","4.2","0","1.4","1","72","82195","  3"
"2020-21","Fall","CHE","3124","Simulations and Modeling","Achenie","2.91","9.6","13.7","11","16.4","23.3","12.3","11","1.4","0","1.4","0","0","0","73","82371","  3"
"2021-22","Fall","CHE","3124","Simulations and Modeling","Xin","3.34","41","21.7","9.6","7.2","6","6","0","1.2","1.2","1.2","2.4","2.4","1","83","82435","  3"
"2018-19","Fall","CHE","3124","Simulations and Modeling","Goldstein","2.73","10.7","8.3","11.9","14.3","14.3","14.3","15.5","7.1","2.4","0","0","1.2","2","84","89402","  3"
