"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Fall","ENGE","1414","Foundations of Engr Practice","Goff","3.6","38.1","19","33.3","4.8","4.8","0","0","0","0","0","0","0","0","21","89646","  4"
"2018-19","Fall","ENGE","1414","Foundations of Engr Practice","Goff","3.37","16","20","32","24","8","0","0","0","0","0","0","0","0","25","89647","  4"
"2018-19","Fall","ENGE","1414","Foundations of Engr Practice","Goff","3.83","69.2","19.2","3.8","3.8","3.8","0","0","0","0","0","0","0","0","26","89400","  4"
"2022-23","Fall","ENGE","1414","Foundations of Engr Practice","James","3.4","25","28.6","21.4","7.1","7.1","3.6","7.1","0","0","0","0","0","0","28","84643","  4"
"2020-21","Fall","ENGE","1414","Foundations of Engr Practice","Van Tyne","3.39","41.3","15.2","15.2","13","0","4.3","4.3","4.3","0","2.2","0","0","0","46","84298","  4"
"2022-23","Fall","ENGE","1414","Foundations of Engr Practice","Van Tyne","3.75","72.3","10.6","2.1","8.5","0","2.1","4.3","0","0","0","0","0","0","47","90798","  4"
"2019-20","Fall","ENGE","1414","Foundations of Engr Practice","Van Tyne","3.4","35.2","27.8","11.1","11.1","7.4","1.9","0","0","0","1.9","0","3.7","0","54","84020","  4"
"2019-20","Fall","ENGE","1414","Foundations of Engr Practice","Van Tyne","3.43","38.2","18.2","25.5","3.6","5.5","1.8","3.6","0","0","1.8","0","1.8","1","55","84019","  4"
"2020-21","Fall","ENGE","1414","Foundations of Engr Practice","Van Tyne","3.14","29","16.1","17.7","8.1","11.3","6.5","3.2","0","0","3.2","0","4.8","1","62","84297","  4"
"2021-22","Fall","ENGE","1414","Foundations of Engr Practice","Van Tyne","3.57","56.5","14.5","11.6","4.3","5.8","2.9","0","1.4","0","1.4","0","1.4","1","69","84419","  4"
"2021-22","Fall","ENGE","1414","Foundations of Engr Practice","Van Tyne","3.47","37.1","18.6","11.4","24.3","2.9","0","5.7","0","0","0","0","0","0","70","84420","  4"
"2022-23","Fall","ENGE","1414","Foundations of Engr Practice","James","3.89","90.3","1.4","1.4","2.8","2.8","0","1.4","0","0","0","0","0","0","72","84644","  4"
