"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2020-21","Spring","CHEM","1066","Gen Chemistry Lab for Majors","Arachchige","3.34","30","30","0","20","0","10","10","0","0","0","0","0","0","10","12680","  1"
"2018-19","Spring","CHEM","1066","Gen Chemistry Lab for Majors","Arachchige","3.59","38.5","23.1","15.4","23.1","0","0","0","0","0","0","0","0","0","13","12362","  1"
"2021-22","Spring","CHEM","1066","Gen Chemistry Lab for Majors","Arachchige","3.43","57.1","7.1","7.1","21.4","0","0","0","0","0","0","0","7.1","0","14","12714","  1"
"2020-21","Spring","CHEM","1066","Gen Chemistry Lab for Majors","Arachchige","2.63","26.7","6.7","6.7","6.7","13.3","13.3","0","13.3","0","0","0","13.3","0","15","12679","  1"
"2019-20","Spring","CHEM","1066","Gen Chemistry Lab for Majors","Arachchige","3.79","52.9","29.4","17.6","0","0","0","0","0","0","0","0","0","0","17","12512","  1"
"2020-21","Spring","CHEM","1066","Gen Chemistry Lab for Majors","Arachchige","3.69","55.6","16.7","11.1","11.1","5.6","0","0","0","0","0","0","0","0","18","12681","  1"
"2021-22","Spring","CHEM","1066","Gen Chemistry Lab for Majors","Arachchige","3.58","63.2","15.8","5.3","5.3","5.3","0","0","0","0","0","0","5.3","0","19","12713","  1"
"2018-19","Spring","CHEM","1066","Gen Chemistry Lab for Majors","Arachchige","3.47","30","25","15","20","5","5","0","0","0","0","0","0","0","20","12363","  1"
"2021-22","Spring","CHEM","1066","Gen Chemistry Lab for Majors","Arachchige","3.46","70","5","0","5","5","0","5","5","0","0","0","5","0","20","12715","  1"
"2019-20","Spring","CHEM","1066","Gen Chemistry Lab for Majors","Arachchige","3.7","59.1","13.6","18.2","4.5","0","0","4.5","0","0","0","0","0","0","22","12514","  1"
