"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.45","50","16.7","0","16.7","0","0","16.7","0","0","0","0","0","0","6","82770","  1"
"2020-21","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.45","33.3","25","8.3","25","0","0","8.3","0","0","0","0","0","0","12","82561","  1"
"2018-19","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.38","46.2","15.4","23.1","0","7.7","0","0","0","0","0","0","7.7","0","13","82267","  1"
"2022-23","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.36","38.5","15.4","15.4","15.4","7.7","0","0","0","0","7.7","0","0","0","13","82768","  1"
"2021-22","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","2.96","40","6.7","13.3","6.7","13.3","0","0","6.7","0","0","0","13.3","2","15","82624","  1"
"2021-22","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.09","46.7","0","20","6.7","6.7","0","0","6.7","0","6.7","0","6.7","0","15","92666","  1"
"2022-23","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.53","40","33.3","0","13.3","6.7","0","0","6.7","0","0","0","0","1","15","82769","  1"
"2019-20","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.41","37.5","31.3","0","0","12.5","12.5","6.3","0","0","0","0","0","0","16","82355","  1"
"2021-22","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","2.96","31.3","25","6.3","12.5","0","6.3","0","0","0","6.3","0","12.5","0","16","82625","  1"
"2021-22","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.15","25","12.5","18.8","18.8","6.3","0","6.3","12.5","0","0","0","0","0","16","82627","  1"
"2018-19","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.46","41.2","5.9","35.3","5.9","0","5.9","5.9","0","0","0","0","0","0","17","82266","  1"
"2020-21","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","2.74","11.8","23.5","5.9","17.6","11.8","0","17.6","0","0","0","0","11.8","0","17","82559","  1"
"2021-22","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.2","29.4","17.6","5.9","29.4","5.9","5.9","0","0","0","0","0","5.9","0","17","82626","  1"
"2018-19","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.32","27.8","33.3","11.1","11.1","5.6","5.6","0","0","0","0","0","5.6","0","18","82265","  1"
"2019-20","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","2.72","27.8","5.6","16.7","0","5.6","5.6","16.7","11.1","0","5.6","0","5.6","0","18","82353","  1"
"2019-20","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.28","21.1","15.8","26.3","15.8","10.5","5.3","5.3","0","0","0","0","0","0","19","82352","  1"
"2019-20","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.37","21.1","31.6","15.8","15.8","5.3","5.3","5.3","0","0","0","0","0","0","19","82354","  1"
"2020-21","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.7","57.9","10.5","21.1","5.3","5.3","0","0","0","0","0","0","0","0","19","82558","  1"
"2020-21","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","2.97","15.8","15.8","21.1","10.5","10.5","0","15.8","5.3","0","5.3","0","0","0","19","82560","  1"
"2022-23","Fall","CHEM","1065","Gen Chemistry Lab for Majors","Deck","3.33","47.4","21.1","0","5.3","10.5","0","10.5","0","0","0","0","5.3","1","19","82771","  1"
