"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Spring","CEE","4624","Pl Transportation Fac","Heaslip","3.86","85.7","0","0","14.3","0","0","0","0","0","0","0","0","0","7","20335","  3"
"2019-20","Fall","CEE","4624","Pl Transportation Fac","Heaslip","3.73","76.2","4.8","4.8","4.8","0","4.8","4.8","0","0","0","0","0","0","21","89897","  3"
"2021-22","Spring","CEE","4624","Pl Transportation Fac","Himes","3.92","90","3.3","3.3","0","3.3","0","0","0","0","0","0","0","0","30","20865","  3"
"2022-23","Spring","CEE","4624","Pl Transportation Fac","Himes","3.92","90","0","6.7","3.3","0","0","0","0","0","0","0","0","0","30","12305","  3"
"2020-21","Fall","CEE","4624","Pl Transportation Fac","Heaslip","3.87","86","4","2","6","0","0","2","0","0","0","0","0","0","50","82031","  3"
