"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Spring","CEE","2834","CE Drawings & Virtual Modeling","White","3.5","62.3","13.1","3.3","4.9","3.3","1.6","4.9","1.6","0","1.6","0","3.3","0","61","12236","  3"
"2021-22","Spring","CEE","2834","CE Drawings & Virtual Modeling","Young","3.36","58.6","11.4","4.3","7.1","2.9","2.9","2.9","0","0","2.9","1.4","5.7","4","70","20867","  3"
"2022-23","Fall","CEE","2834","CE Drawings & Virtual Modeling","White","3.76","78.2","6.4","7.7","1.3","0","1.3","1.3","2.6","0","0","0","1.3","0","78","82169","  3"
"2021-22","Fall","CEE","2834","CE Drawings & Virtual Modeling","White","3.68","68.1","13.2","6.6","5.5","0","1.1","2.2","1.1","0","0","0","2.2","2","91","91010","  3"
"2022-23","Fall","CEE","2834","CE Drawings & Virtual Modeling","White","3.72","79.3","8.7","1.1","2.2","2.2","1.1","1.1","1.1","0","0","0","3.3","1","92","82168","  3"
"2021-22","Fall","CEE","2834","CE Drawings & Virtual Modeling","White","3.74","78.8","3","3","9.1","2","1","1","0","0","1","0","1","1","99","91009","  3"
