"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Spring","CEE","4264","Sustainable Land Development","White","3.18","22","19.5","12.2","19.5","7.3","4.9","12.2","2.4","0","0","0","0","0","41","21138","  3"
"2022-23","Fall","CEE","4264","Sustainable Land Development","White","3.42","35.4","12.5","16.7","20.8","8.3","6.3","0","0","0","0","0","0","0","48","82229","  3"
"2021-22","Fall","CEE","4264","Sustainable Land Development","White","3.32","24.5","14.3","24.5","18.4","10.2","4.1","4.1","0","0","0","0","0","0","49","82088","  3"
"2019-20","Fall","CEE","4264","Sustainable Land Development","Dymond","3.25","18","14","16","38","8","4","2","0","0","0","0","0","0","50","81858","  3"
"2018-19","Fall","CEE","4264","Sustainable Land Development","Dymond","3.15","5.9","19.6","19.6","35.3","11.8","3.9","3.9","0","0","0","0","0","0","51","81792","  3"
"2020-21","Fall","CEE","4264","Sustainable Land Development","White","3.41","24.1","25.9","18.5","18.5","7.4","1.9","3.7","0","0","0","0","0","0","54","82024","  3"
