"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","CEE","3274","Intro Land Development","White","3.67","48.6","22.9","11.4","14.3","2.9","0","0","0","0","0","0","0","0","35","11941","  3"
"2021-22","Fall","CEE","3274","Intro Land Development","White","2.65","11.4","11.4","2.9","17.1","8.6","22.9","14.3","0","2.9","8.6","0","0","0","35","91011","  3"
"2022-23","Fall","CEE","3274","Intro Land Development","Casey","2.56","8.3","11.1","5.6","13.9","5.6","13.9","27.8","5.6","5.6","2.8","0","0","0","36","82179","  3"
"2018-19","Fall","CEE","3274","Intro Land Development","White","2.89","2.6","15.8","18.4","26.3","5.3","10.5","21.1","0","0","0","0","0","0","38","81749","  3"
"2022-23","Spring","CEE","3274","Intro Land Development","Casey","3.11","11.9","14.3","21.4","26.2","9.5","9.5","4.8","2.4","0","0","0","0","0","42","12245","  3"
"2019-20","Fall","CEE","3274","Intro Land Development","Young","2.9","8.3","6.3","16.7","31.3","14.6","6.3","10.4","6.3","0","0","0","0","0","48","81817","  3"
"2019-20","Fall","CEE","3274","Intro Land Development","White","2.99","15.4","11.5","19.2","11.5","17.3","9.6","11.5","0","1.9","1.9","0","0","0","52","81816","  3"
"2018-19","Spring","CEE","3274","Intro Land Development","White","2.86","1.9","13.2","22.6","22.6","15.1","3.8","15.1","1.9","1.9","1.9","0","0","0","53","11780","  3"
"2019-20","Spring","CEE","3274","Intro Land Development","Young","3.82","67.3","18.2","9.1","1.8","3.6","0","0","0","0","0","0","0","0","55","19655","  3"
"2021-22","Spring","CEE","3274","Intro Land Development","Young","2.4","1.8","5.5","16.4","14.5","14.5","10.9","10.9","9.1","3.6","7.3","1.8","3.6","0","55","12091","  3"
"2020-21","Spring","CEE","3274","Intro Land Development","White","2.66","3.6","10.7","8.9","16.1","19.6","23.2","7.1","5.4","3.6","0","0","1.8","0","56","12072","  3"
"2022-23","Spring","CEE","3274","Intro Land Development","Young","3.03","20.3","11.9","15.3","16.9","13.6","6.8","8.5","1.7","3.4","0","0","1.7","0","59","12246","  3"
"2018-19","Fall","CEE","3274","Intro Land Development","Young","3.13","12.7","19","14.3","28.6","11.1","6.3","6.3","0","1.6","0","0","0","0","63","81750","  3"
"2021-22","Fall","CEE","3274","Intro Land Development","Young","2.77","9.5","9.5","7.9","19","25.4","7.9","6.3","7.9","3.2","3.2","0","0","2","63","82044","  3"
"2021-22","Spring","CEE","3274","Intro Land Development","White","2.56","6.3","4.8","20.6","17.5","7.9","9.5","11.1","7.9","4.8","6.3","1.6","1.6","0","63","12092","  3"
"2022-23","Fall","CEE","3274","Intro Land Development","Young","2.81","3.2","7.9","15.9","25.4","15.9","17.5","11.1","3.2","0","0","0","0","0","63","82180","  3"
"2020-21","Spring","CEE","3274","Intro Land Development","Young","2.79","6.8","13.5","13.5","23","14.9","5.4","9.5","5.4","2.7","4.1","0","1.4","1","74","12073","  3"
"2020-21","Fall","CEE","3274","Intro Land Development","Young","3.24","19.3","22.7","15.9","17","12.5","5.7","4.5","1.1","1.1","0","0","0","0","88","81982","  3"
