"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Spring","CEE","3604","Intro Transport Engr","Trani","3.13","31.3","6.3","12.5","6.3","18.8","18.8","0","6.3","0","0","0","0","0","16","11804","  3"
"2019-20","Spring","CEE","3604","Intro Transport Engr","Atallah","3.61","55.6","11.1","16.7","5.6","5.6","0","5.6","0","0","0","0","0","0","18","20751","  3"
"2019-20","Spring","CEE","3604","Intro Transport Engr","Hotle","3.81","56.7","30","10","3.3","0","0","0","0","0","0","0","0","0","30","11962","  3"
"2018-19","Spring","CEE","3604","Intro Transport Engr","Trani","3.37","22.6","29","12.9","16.1","9.7","9.7","0","0","0","0","0","0","0","31","11803","  3"
"2020-21","Spring","CEE","3604","Intro Transport Engr","Trani","3.11","17.6","5.9","17.6","29.4","17.6","5.9","2.9","2.9","0","0","0","0","0","34","12098","  3"
"2018-19","Fall","CEE","3604","Intro Transport Engr","Wang","3.51","13.5","51.4","13.5","18.9","0","0","2.7","0","0","0","0","0","0","37","81775","  3"
"2022-23","Spring","CEE","3604","Intro Transport Engr","Abbas","3.22","10.5","39.5","18.4","2.6","15.8","5.3","2.6","0","0","5.3","0","0","0","38","21141","  3"
"2019-20","Fall","CEE","3604","Intro Transport Engr","Trani","2.88","10.3","12.8","25.6","7.7","7.7","15.4","12.8","5.1","0","0","2.6","0","0","39","81844","  3"
"2019-20","Spring","CEE","3604","Intro Transport Engr","Abbas","3.56","38.5","23.1","12.8","20.5","2.6","2.6","0","0","0","0","0","0","1","39","11963","  3"
"2022-23","Spring","CEE","3604","Intro Transport Engr","Katz","3.45","35","30","10","12.5","2.5","0","5","2.5","0","2.5","0","0","0","40","12273","  3"
"2020-21","Spring","CEE","3604","Intro Transport Engr","Abbas","3.27","9.8","29.3","26.8","14.6","9.8","4.9","4.9","0","0","0","0","0","1","41","12099","  3"
"2021-22","Fall","CEE","3604","Intro Transport Engr","Hancock","3.19","24.4","17.1","14.6","14.6","14.6","2.4","7.3","2.4","0","0","2.4","0","0","41","82071","  3"
"2022-23","Spring","CEE","3604","Intro Transport Engr","Hotle","3.3","31.7","22","14.6","14.6","2.4","4.9","2.4","2.4","0","2.4","0","2.4","1","41","12272","  3"
"2018-19","Fall","CEE","3604","Intro Transport Engr","Heaslip","3.67","55.6","15.6","15.6","6.7","4.4","0","0","2.2","0","0","0","0","0","45","81774","  3"
"2022-23","Fall","CEE","3604","Intro Transport Engr","Hancock","3.33","27.1","16.7","18.8","14.6","16.7","2.1","2.1","2.1","0","0","0","0","0","48","82209","  3"
"2020-21","Spring","CEE","3604","Intro Transport Engr","Hotle","3.35","22.4","34.7","24.5","4.1","4.1","4.1","0","2","0","0","0","4.1","0","49","12097","  3"
"2021-22","Spring","CEE","3604","Intro Transport Engr","Hotle","2.9","7.8","23.5","9.8","23.5","9.8","9.8","2","5.9","0","3.9","2","2","1","51","12116","  3"
"2020-21","Fall","CEE","3604","Intro Transport Engr","Hancock","3.43","35.8","22.6","20.8","7.5","5.7","0","3.8","0","0","1.9","0","1.9","0","53","82009","  3"
"2019-20","Fall","CEE","3604","Intro Transport Engr","Hancock","3.76","63.2","15.8","14","1.8","3.5","0","1.8","0","0","0","0","0","2","57","81843","  3"
"2020-21","Fall","CEE","3604","Intro Transport Engr","Abbas","3.43","19.3","29.8","26.3","17.5","3.5","0","1.8","1.8","0","0","0","0","0","57","82008","  3"
"2021-22","Fall","CEE","3604","Intro Transport Engr","Abbas","3.56","21.1","49.1","15.8","7","3.5","1.8","1.8","0","0","0","0","0","2","57","82072","  3"
"2022-23","Fall","CEE","3604","Intro Transport Engr","Hotle","2.87","16.4","4.9","19.7","13.1","8.2","19.7","4.9","11.5","1.6","0","0","0","0","61","82208","  3"
"2021-22","Spring","CEE","3604","Intro Transport Engr","Hotle","3.2","10.8","23.1","30.8","10.8","12.3","6.2","3.1","1.5","1.5","0","0","0","0","65","12117","  3"
