"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2020-21","Fall","CEE","3804","Computer Applications for CEE","Shakiba","2.75","18.2","0","9.1","27.3","9.1","0","27.3","0","9.1","0","0","0","0","11","92481","  3"
"2022-23","Fall","CEE","3804","Computer Applications for CEE","Rippy","2.92","20","15","20","15","5","5","10","0","0","0","0","10","0","20","82219","  3"
"2019-20","Spring","CEE","3804","Computer Applications for CEE","Trani","3.51","41.7","16.7","8.3","16.7","16.7","0","0","0","0","0","0","0","0","24","11971","  3"
"2019-20","Spring","CEE","3804","Computer Applications for CEE","Shakiba","3.45","25.9","22.2","22.2","18.5","11.1","0","0","0","0","0","0","0","0","27","11972","  3"
"2019-20","Spring","CEE","3804","Computer Applications for CEE","Paprocki","3.74","54.8","19.4","22.6","0","3.2","0","0","0","0","0","0","0","0","31","11970","  3"
"2022-23","Fall","CEE","3804","Computer Applications for CEE","Jazizadeh Karimi","2.96","21.9","18.8","9.4","15.6","6.3","12.5","0","6.3","0","3.1","3.1","3.1","0","32","82218","  3"
"2020-21","Spring","CEE","3804","Computer Applications for CEE","Case","3.62","62.9","11.4","2.9","5.7","5.7","11.4","0","0","0","0","0","0","0","35","21418","  3"
"2021-22","Fall","CEE","3804","Computer Applications for CEE","Jazizadeh Karimi","2.94","13.9","22.2","16.7","16.7","5.6","11.1","5.6","0","0","0","0","8.3","1","36","82080","  3"
"2018-19","Spring","CEE","3804","Computer Applications for CEE","Shakiba","2.8","8.1","13.5","18.9","13.5","16.2","5.4","5.4","8.1","10.8","0","0","0","1","37","11817","  3"
"2021-22","Fall","CEE","3804","Computer Applications for CEE","Rippy","2.83","15.4","20.5","10.3","12.8","12.8","7.7","5.1","5.1","0","0","2.6","7.7","0","39","82081","  3"
"2021-22","Spring","CEE","3804","Computer Applications for CEE","Florence","3.17","35.9","12.8","7.7","12.8","15.4","2.6","5.1","2.6","0","0","0","5.1","0","39","12132","  3"
"2018-19","Spring","CEE","3804","Computer Applications for CEE","Abbas","3.76","57.5","27.5","7.5","2.5","2.5","0","2.5","0","0","0","0","0","0","40","11816","  3"
"2020-21","Spring","CEE","3804","Computer Applications for CEE","Abdelhalim","3.74","75","10","5","2.5","0","2.5","0","2.5","0","2.5","0","0","0","40","20433","  3"
"2018-19","Fall","CEE","3804","Computer Applications for CEE","Jazizadeh Karimi","3.4","31.1","20","20","17.8","0","6.7","2.2","0","2.2","0","0","0","1","45","81784","  3"
"2018-19","Spring","CEE","3804","Computer Applications for CEE","Mauldon","3.4","24.4","24.4","24.4","13.3","6.7","2.2","2.2","2.2","0","0","0","0","0","45","11815","  3"
"2020-21","Spring","CEE","3804","Computer Applications for CEE","Trani","3.12","36.2","12.8","8.5","12.8","4.3","4.3","4.3","10.6","4.3","0","0","2.1","4","47","12108","  3"
"2020-21","Fall","CEE","3804","Computer Applications for CEE","Rippy","3.35","33.3","17.6","19.6","11.8","5.9","2","3.9","2","2","2","0","0","0","51","82016","  3"
"2020-21","Fall","CEE","3804","Computer Applications for CEE","Jazizadeh Karimi","3","25","9.6","9.6","17.3","17.3","3.8","5.8","5.8","0","3.8","0","1.9","0","52","82017","  3"
"2021-22","Spring","CEE","3804","Computer Applications for CEE","Trani","2.88","13.5","15.4","13.5","17.3","11.5","11.5","7.7","0","1.9","3.8","1.9","1.9","2","52","12131","  3"
"2019-20","Fall","CEE","3804","Computer Applications for CEE","Gallagher","3.21","25.9","22.2","3.7","16.7","14.8","9.3","1.9","3.7","0","0","1.9","0","0","54","81851","  3"
"2020-21","Spring","CEE","3804","Computer Applications for CEE","Case","3.56","45.5","21.8","14.5","9.1","3.6","0","1.8","1.8","0","0","1.8","0","0","55","12107","  3"
"2022-23","Spring","CEE","3804","Computer Applications for CEE","Trani","3.29","29.1","18.2","20","10.9","9.1","1.8","1.8","7.3","0","1.8","0","0","1","55","12285","  3"
"2018-19","Fall","CEE","3804","Computer Applications for CEE","Gallagher","3.48","40.4","22.8","8.8","17.5","3.5","0","1.8","3.5","0","0","1.8","0","2","57","81783","  3"
"2019-20","Fall","CEE","3804","Computer Applications for CEE","Jazizadeh Karimi","3.2","35.1","10.5","8.8","15.8","14","3.5","5.3","1.8","1.8","1.8","1.8","0","1","57","81852","  3"
"2020-21","Spring","CEE","3804","Computer Applications for CEE","Brand","3.56","37.3","25.4","18.6","13.6","0","0","5.1","0","0","0","0","0","0","59","12109","  3"
"2022-23","Spring","CEE","3804","Computer Applications for CEE","Abbas","3.6","44.1","28.8","13.6","6.8","1.7","3.4","0","0","0","0","0","1.7","0","59","12284","  3"
"2021-22","Spring","CEE","3804","Computer Applications for CEE","Case","3.35","43.1","11.1","6.9","15.3","9.7","4.2","5.6","2.8","0","0","1.4","0","0","72","12130","  3"
