"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","STAT","4705","Statistics for Engr","Kim","3.44","50","6.7","13.3","16.7","3.3","0","3.3","3.3","3.3","0","0","0","0","30","19086","  3"
"2022-23","Spring","STAT","4705","Statistics for Engr","Chen","3.52","45.5","18.2","11.4","9.1","9.1","2.3","2.3","2.3","0","0","0","0","3","44","19905","  3"
"2021-22","Spring","STAT","4705","Statistics for Engr","Zhang","3.05","50.9","7.5","1.9","9.4","1.9","1.9","5.7","7.5","1.9","1.9","1.9","7.5","3","53","19615","  3"
"2018-19","Spring","STAT","4705","Statistics for Engr","Kim","3.04","19.3","15.8","7","22.8","15.8","5.3","7","1.8","3.5","0","0","1.8","1","57","18281","  3"
"2019-20","Spring","STAT","4705","Statistics for Engr","Zhang","3.88","89","1.4","5.5","0","0","1.4","2.7","0","0","0","0","0","0","73","19088","  3"
"2019-20","Spring","STAT","4705","Statistics for Engr","Zhang","3.9","85.1","5.4","5.4","1.4","2.7","0","0","0","0","0","0","0","0","74","19087","  3"
"2020-21","Spring","STAT","4705","Statistics for Engr","Xu","3.6","60.2","12","6","7.2","4.8","3.6","3.6","2.4","0","0","0","0","1","83","19808","  3"
"2018-19","Spring","STAT","4705","Statistics for Engr","Zhang","3.67","77","2.3","3.4","5.7","2.3","2.3","3.4","1.1","1.1","0","0","1.1","4","87","18283","  3"
"2018-19","Spring","STAT","4705","Statistics for Engr","Zhang","3.74","73.4","11.7","2.1","6.4","1.1","0","2.1","2.1","0","0","0","1.1","2","94","18282","  3"
"2022-23","Spring","STAT","4705","Statistics for Engr","Jin","3.08","33","7.5","13.2","10.4","8.5","10.4","7.5","2.8","3.8","0.9","0.9","0.9","1","106","19907","  3"
"2021-22","Fall","STAT","4705","Statistics for Engr","Zhang","3.21","42.6","9.3","8.3","7.4","13","4.6","6.5","1.9","0.9","3.7","0","1.9","4","108","91404","  3"
"2021-22","Spring","STAT","4705","Statistics for Engr","Zhang","3.26","50","7.4","7.4","10.2","7.4","3.7","4.6","0.9","0.9","2.8","0","4.6","6","108","19614","  3"
"2022-23","Spring","STAT","4705","Statistics for Engr","Zhang","3.24","43.2","14.4","7.2","11.7","5.4","1.8","6.3","1.8","0.9","3.6","0","3.6","1","111","19906","  3"
"2019-20","Fall","STAT","4705","Statistics for Engr","Zhang","3.09","46","9.7","3.5","7.1","8","1.8","8","3.5","6.2","0","0.9","5.3","9","113","89103","  3"
"2018-19","Fall","STAT","4705","Statistics for Engr","Zhang","3.05","37.7","11.4","6.1","9.6","9.6","7.9","2.6","3.5","3.5","1.8","1.8","4.4","5","114","88113","  3"
"2020-21","Spring","STAT","4705","Statistics for Engr","Zhang","3.75","78.9","2.6","7","4.4","3.5","0.9","0","0","0","0","1.8","0.9","1","114","19810","  3"
"2022-23","Fall","STAT","4705","Statistics for Engr","Zhang","3.28","49.1","10.5","4.4","10.5","7","2.6","4.4","2.6","3.5","3.5","0","1.8","7","114","89839","  3"
"2020-21","Spring","STAT","4705","Statistics for Engr","Zhang","3.92","92.2","1.7","0.9","2.6","0.9","1.7","0","0","0","0","0","0","2","116","19809","  3"
"2021-22","Spring","STAT","4705","Statistics for Engr","Merkes","3.78","78.8","6.8","4.2","4.2","2.5","0","0.8","0.8","0.8","0","0","0.8","0","118","19616","  3"
"2021-22","Fall","STAT","4705","Statistics for Engr","Zhang","3.74","70.6","10.5","6.3","4.9","0.7","5.6","0.7","0","0","0.7","0","0","3","143","90380","  3"
"2022-23","Fall","STAT","4705","Statistics for Engr","Zhang","3.5","48.6","14.9","11.5","11.5","3.4","4.7","2.7","0.7","1.4","0","0","0.7","2","148","89840","  3"
"2020-21","Fall","STAT","4705","Statistics for Engr","Zhang","3.97","94.9","2.5","1","0.5","1","0","0","0","0","0","0","0","0","197","90024","  3"
