"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Spring","STAT","4604","Stat Methods for Engr","Terrell","2.71","9.1","13.6","27.3","9.1","13.6","4.5","0","4.5","9.1","0","0","9.1","6","22","19902","  3"
"2021-22","Spring","STAT","4604","Stat Methods for Engr","Terrell","2.66","20","7.5","10","10","10","22.5","2.5","2.5","2.5","2.5","2.5","7.5","13","40","19611","  3"
"2018-19","Spring","STAT","4604","Stat Methods for Engr","Tavera","3.18","18.8","14.6","14.6","29.2","10.4","4.2","6.3","2.1","0","0","0","0","0","48","18279","  3"
"2020-21","Spring","STAT","4604","Stat Methods for Engr","Tavera","3.59","42","26","16","4","10","0","0","2","0","0","0","0","2","50","19806","  3"
"2019-20","Spring","STAT","4604","Stat Methods for Engr","Tavera","3.82","64.7","21.6","7.8","5.9","0","0","0","0","0","0","0","0","0","51","19083","  3"
"2021-22","Fall","STAT","4604","Stat Methods for Engr","Tavera","3.44","41.5","20","12.3","10.8","3.1","6.2","3.1","1.5","0","0","0","1.5","2","65","90377","  3"
"2019-20","Fall","STAT","4604","Stat Methods for Engr","Tavera","3.52","47.2","18.1","16.7","6.9","2.8","2.8","1.4","0","2.8","0","0","1.4","1","72","89101","  3"
"2022-23","Fall","STAT","4604","Stat Methods for Engr","Tavera","3.28","40","13.3","8","17.3","6.7","4","5.3","1.3","0","0","0","4","5","75","89835","  3"
"2020-21","Fall","STAT","4604","Stat Methods for Engr","Tavera","3.44","30.5","28","22","9.8","3.7","0","1.2","1.2","0","2.4","0","1.2","0","82","90021","  3"
"2018-19","Fall","STAT","4604","Stat Methods for Engr","Tavera","3.63","45.6","16.7","21.1","13.3","3.3","0","0","0","0","0","0","0","3","90","88112","  3"
