"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2020-21","Spring","STAT","4706","Statistics for Engr","Tavera","3.52","50","16.7","0","0","33.3","0","0","0","0","0","0","0","0","6","19811","  3"
"2018-19","Spring","STAT","4706","Statistics for Engr","Tavera","3.59","44.4","11.1","33.3","0","11.1","0","0","0","0","0","0","0","0","9","18284","  3"
"2019-20","Spring","STAT","4706","Statistics for Engr","Tavera","3.85","63.6","27.3","9.1","0","0","0","0","0","0","0","0","0","0","11","19089","  3"
"2022-23","Fall","STAT","4706","Statistics for Engr","Qian","3.9","84.8","6.5","4.3","2.2","2.2","0","0","0","0","0","0","0","0","46","89843","  3"
"2018-19","Fall","STAT","4706","Statistics for Engr","Tavera","3.49","29.8","29.8","14.9","17","2.1","4.3","2.1","0","0","0","0","0","0","47","88114","  3"
"2021-22","Fall","STAT","4706","Statistics for Engr","Xu","3.91","81.3","14.6","0","4.2","0","0","0","0","0","0","0","0","0","48","93135","  3"
"2019-20","Fall","STAT","4706","Statistics for Engr","Tavera","3.65","44.3","21.3","19.7","14.8","0","0","0","0","0","0","0","0","0","61","89105","  3"
"2020-21","Fall","STAT","4706","Statistics for Engr","Tavera","3.33","27.4","16.1","27.4","17.7","3.2","1.6","1.6","1.6","0","0","1.6","1.6","0","62","90026","  3"
"2022-23","Fall","STAT","4706","Statistics for Engr","Tavera","3.31","24.2","21","14.5","21","14.5","1.6","1.6","0","0","0","0","1.6","1","62","89842","  3"
"2021-22","Fall","STAT","4706","Statistics for Engr","Tavera","3.68","53.4","21.9","11","8.2","2.7","0","2.7","0","0","0","0","0","2","73","90382","  3"
"2022-23","Fall","STAT","4706","Statistics for Engr","Tavera","3.59","40.7","27.9","16.3","7","4.7","2.3","0","0","0","0","1.2","0","0","86","89841","  3"
"2021-22","Fall","STAT","4706","Statistics for Engr","Tavera","3.57","43","24.3","16.8","4.7","6.5","2.8","0","0","0.9","0","0","0.9","0","107","90381","  3"
"2018-19","Fall","STAT","4706","Statistics for Engr","Tavera","3.77","55.5","26.4","10","8.2","0","0","0","0","0","0","0","0","0","110","88115","  3"
"2019-20","Fall","STAT","4706","Statistics for Engr","Tavera","3.63","43.4","28.7","18","5.7","1.6","0.8","0","0","0","0","0","1.6","0","122","89104","  3"
"2020-21","Fall","STAT","4706","Statistics for Engr","Tavera","3.31","21","22.6","21","17.7","8.9","4","2.4","1.6","0","0.8","0","0","0","124","90025","  3"
