"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","STAT","4105","Theoretical Statistics","Morgan","3.74","60","20","0","20","0","0","0","0","0","0","0","0","0","5","19071","  3"
"2022-23","Spring","STAT","4105","Theoretical Statistics","Du","2.66","14.3","0","28.6","14.3","14.3","14.3","0","0","0","0","0","14.3","2","7","19891","  3"
"2020-21","Spring","STAT","4105","Theoretical Statistics","Du","2.94","13.3","33.3","0","13.3","6.7","20","6.7","0","0","0","0","6.7","1","15","19794","  3"
"2022-23","Fall","STAT","4105","Theoretical Statistics","Morgan","2.5","18.8","0","6.3","25","6.3","6.3","18.8","6.3","0","0","0","12.5","3","16","89828","  3"
"2018-19","Spring","STAT","4105","Theoretical Statistics","Guo","2.65","17.6","0","17.6","5.9","23.5","5.9","5.9","17.6","0","0","0","5.9","0","17","18270","  3"
"2021-22","Spring","STAT","4105","Theoretical Statistics","Du","2.63","25","0","20","5","10","0","10","5","5","20","0","0","1","20","19599","  3"
"2020-21","Fall","STAT","4105","Theoretical Statistics","Morgan","2.68","24.1","0","6.9","17.2","10.3","10.3","13.8","10.3","0","0","0","6.9","0","29","90014","  3"
"2021-22","Fall","STAT","4105","Theoretical Statistics","Morgan","2.78","26.5","2.9","11.8","8.8","11.8","2.9","20.6","5.9","0","0","8.8","0","5","34","90371","  3"
"2019-20","Fall","STAT","4105","Theoretical Statistics","Wu","2.36","2.8","8.3","11.1","8.3","13.9","19.4","11.1","16.7","0","0","0","8.3","1","36","89094","  3"
"2019-20","Spring","STAT","4105","Theoretical Statistics","Taaffe","3.54","43.2","27","8.1","13.5","2.7","2.7","0","0","0","0","0","2.7","1","37","19073","  3"
"2018-19","Fall","STAT","4105","Theoretical Statistics","Guo","2.74","14","8","14","20","14","6","6","8","2","2","0","6","5","50","88107","  3"
"2019-20","Spring","STAT","4105","Theoretical Statistics","Taaffe","3.52","30.2","24.5","24.5","17","1.9","0","1.9","0","0","0","0","0","0","53","19072","  3"
"2018-19","Spring","STAT","4105","Theoretical Statistics","Hashemi","2.71","8.2","8.2","13.1","24.6","9.8","8.2","13.1","4.9","4.9","4.9","0","0","2","61","18268","  3"
"2018-19","Spring","STAT","4105","Theoretical Statistics","Hashemi","2.84","14.7","11.9","9.2","23.9","10.1","5.5","17.4","0","0.9","2.8","0.9","2.8","3","109","18269","  3"
