"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Spring","PHYS","2305","Foundations of Physics","Nelson","2.36","0","20","0","0","20","0","20","40","0","0","0","0","0","5","18733","  4"
"2020-21","Spring","PHYS","2305","Foundations of Physics","Lin","3.38","33.3","16.7","16.7","16.7","0","16.7","0","0","0","0","0","0","2","6","18962","  4"
"2019-20","Spring","PHYS","2305","Foundations of Physics","Nelson","2.49","14.3","14.3","0","0","28.6","0","14.3","0","14.3","14.3","0","0","0","7","18264","  4"
"2019-20","Spring","PHYS","2305","Foundations of Physics","Nelson","2.91","14.3","14.3","0","14.3","28.6","14.3","14.3","0","0","0","0","0","0","7","18269","  4"
"2019-20","Spring","PHYS","2305","Foundations of Physics","Lin","2.73","14.3","28.6","0","14.3","14.3","0","0","0","14.3","0","14.3","0","0","7","18290","  4"
"2020-21","Spring","PHYS","2305","Foundations of Physics","Lin","3.33","14.3","14.3","28.6","42.9","0","0","0","0","0","0","0","0","1","7","18957","  4"
"2018-19","Spring","PHYS","2305","Foundations of Physics","Nelson","2.71","11.1","11.1","0","33.3","11.1","0","22.2","0","0","11.1","0","0","0","9","17511","  4"
"2019-20","Spring","PHYS","2305","Foundations of Physics","Lin","2.6","0","22.2","11.1","11.1","22.2","11.1","11.1","0","0","0","0","11.1","0","9","18266","  4"
"2019-20","Spring","PHYS","2305","Foundations of Physics","Lin","3.52","44.4","11.1","22.2","0","22.2","0","0","0","0","0","0","0","0","9","18305","  4"
"2020-21","Spring","PHYS","2305","Foundations of Physics","Lin","2.48","11.1","0","22.2","0","0","22.2","11.1","33.3","0","0","0","0","0","9","18919","  4"
"2021-22","Spring","PHYS","2305","Foundations of Physics","Nelson","2.56","11.1","11.1","11.1","11.1","0","11.1","22.2","11.1","0","11.1","0","0","1","9","18728","  4"
"2019-20","Spring","PHYS","2305","Foundations of Physics","Lin","3.3","30","10","20","20","10","0","10","0","0","0","0","0","0","10","18281","  4"
"2019-20","Spring","PHYS","2305","Foundations of Physics","Lin","3.43","40","10","20","10","10","10","0","0","0","0","0","0","0","10","18332","  4"
"2020-21","Spring","PHYS","2305","Foundations of Physics","Nelson","2.4","0","10","0","20","10","20","30","0","0","10","0","0","2","10","18914","  4"
"2021-22","Fall","PHYS","2305","Foundations of Physics","O'Donnell","2.4","0","20","20","0","20","10","0","0","10","10","0","10","1","10","89492","  4"
"2021-22","Fall","PHYS","2305","Foundations of Physics","O'Donnell","2.23","10","0","10","10","20","0","10","0","20","20","0","0","0","10","89493","  4"
"2021-22","Spring","PHYS","2305","Foundations of Physics","Osborne","2.4","0","10","20","10","10","10","10","10","0","20","0","0","1","10","18727","  4"
"2019-20","Spring","PHYS","2305","Foundations of Physics","Lin","2.55","9.1","9.1","0","36.4","0","9.1","9.1","18.2","0","0","9.1","0","0","11","18271","  4"
