"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","CS","3214","Computer Systems","Back","3.39","38.9","22.2","11.1","5.6","11.1","0","5.6","0","5.6","0","0","0","2","18","19677","  3"
"2019-20","Spring","CS","3214","Computer Systems","McQuain","3.65","46.2","15.4","26.9","11.5","0","0","0","0","0","0","0","0","0","26","13009","  3"
"2019-20","Spring","CS","3214","Computer Systems","McQuain","3.36","50","15.4","15.4","3.8","0","0","0","3.8","7.7","0","0","3.8","0","26","13010","  3"
"2022-23","Spring","CS","3214","Computer Systems","Yazdani","2.85","30","10","3.3","20","6.7","3.3","10","6.7","0","0","0","10","4","30","22082","  3"
"2018-19","Fall","CS","3214","Computer Systems","McQuain","2.37","8","6","8","14","10","6","26","2","10","4","2","4","8","50","89533","  3"
"2020-21","Fall","CS","3214","Computer Systems","Hicks","2.78","20","8","12","22","2","6","14","8","0","2","0","6","2","50","83020","  3"
"2022-23","Fall","CS","3214","Computer Systems","Yazdani","2.5","13.2","0","11.3","15.1","22.6","9.4","7.5","5.7","3.8","1.9","0","9.4","4","53","91909","  3"
"2019-20","Fall","CS","3214","Computer Systems","McQuain","2.52","15","0","3.3","15","11.7","3.3","41.7","5","1.7","1.7","1.7","0","1","60","82820","  3"
"2019-20","Fall","CS","3214","Computer Systems","McQuain","2.63","12.7","5.6","4.2","28.2","9.9","2.8","21.1","4.2","2.8","7","0","1.4","2","71","82819","  3"
"2018-19","Spring","CS","3214","Computer Systems","Butt","2.98","17.3","5.3","13.3","33.3","8","10.7","5.3","4","0","1.3","0","1.3","2","75","12807","  3"
"2018-19","Fall","CS","3214","Computer Systems","McQuain","2.74","10.1","10.1","11.4","19","15.2","3.8","21.5","2.5","2.5","1.3","0","2.5","6","79","82707","  3"
"2021-22","Spring","CS","3214","Computer Systems","Hu","2.93","28","3.7","19.5","6.1","14.6","6.1","7.3","6.1","2.4","2.4","0","3.7","5","82","20351","  3"
"2018-19","Spring","CS","3214","Computer Systems","Butt","3.03","17.9","12.6","22.1","22.1","4.2","6.3","5.3","3.2","1.1","1.1","1.1","3.2","4","95","12808","  3"
"2021-22","Spring","CS","3214","Computer Systems","Williams","2.99","33.3","6.3","12.5","8.3","10.4","9.4","6.3","6.3","0","3.1","1","3.1","3","96","13277","  3"
"2020-21","Fall","CS","3214","Computer Systems","Back","3.1","25.8","12.4","16.5","13.4","7.2","8.2","7.2","7.2","1","0","0","1","3","97","83021","  3"
"2021-22","Spring","CS","3214","Computer Systems","Back","2.99","36.4","7.1","7.1","7.1","15.2","7.1","6.1","6.1","2","1","0","5.1","2","99","13276","  3"
"2020-21","Spring","CS","3214","Computer Systems","Back","2.83","26.2","4.9","14.6","6.8","10.7","14.6","5.8","7.8","2.9","1","0","4.9","7","103","13153","  3"
"2020-21","Spring","CS","3214","Computer Systems","Butt","2.87","26.4","5.7","7.5","9.4","14.2","17","7.5","7.5","0","0.9","1.9","1.9","8","106","13152","  3"
"2021-22","Fall","CS","3214","Computer Systems","Butt","3.09","28.4","17.4","12.8","10.1","6.4","3.7","13.8","1.8","0.9","0","0","4.6","9","109","83104","  3"
"2022-23","Fall","CS","3214","Computer Systems","Li","2.65","19.7","3.4","8.5","12.8","9.4","16.2","10.3","10.3","4.3","0.9","0","4.3","10","117","83284","  3"
"2022-23","Spring","CS","3214","Computer Systems","Williams","2.79","19.5","6.8","14.3","18","7.5","12.8","4.5","5.3","3","0.8","3","4.5","5","133","13378","  3"
"2021-22","Fall","CS","3214","Computer Systems","Back","2.76","23.9","9","13.4","9","7.5","11.2","7.5","5.2","3","3","0","7.5","5","134","83105","  3"
"2022-23","Spring","CS","3214","Computer Systems","Back","3.05","26.8","9.2","14.8","17.6","7.7","7","9.2","2.1","2.1","0.7","0","2.8","5","142","13377","  3"
"2022-23","Fall","CS","3214","Computer Systems","Back","2.9","24.1","6.3","14.6","11.4","12","10.1","8.9","5.1","1.9","3.2","0","2.5","6","158","83285","  3"
