"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","CS","3114","Data Structures and Algorithms","Chang","3.46","47.1","17.6","8.8","14.7","2.9","0","5.9","0","0","0","0","2.9","0","34","13008","  3"
"2018-19","Spring","CS","3114","Data Structures and Algorithms","Chen","3.24","17.8","20","26.7","13.3","6.7","8.9","2.2","4.4","0","0","0","0","1","45","12805","  3"
"2019-20","Fall","CS","3114","Data Structures and Algorithms","Davis","2.62","8.1","9.7","19.4","24.2","4.8","11.3","4.8","0","1.6","6.5","0","9.7","4","62","90099","  3"
"2019-20","Spring","CS","3114","Data Structures and Algorithms","Edmison","3.69","59.7","21","6.5","8.1","1.6","0","1.6","0","0","0","0","1.6","2","62","13007","  3"
"2021-22","Fall","CS","3114","Data Structures and Algorithms","Sullivan","2.98","22.6","8.1","19.4","16.1","8.1","8.1","9.7","1.6","1.6","0","1.6","3.2","9","62","93086","  3"
"2020-21","Fall","CS","3114","Data Structures and Algorithms","McQuain","2.75","15.9","7.9","9.5","14.3","9.5","6.3","31.7","0","3.2","0","0","1.6","1","63","83019","  3"
"2022-23","Spring","CS","3114","Data Structures and Algorithms","Sullivan","2.96","42.9","4.8","7.9","9.5","6.3","7.9","3.2","0","3.2","6.3","0","7.9","11","63","13373","  3"
"2020-21","Fall","CS","3114","Data Structures and Algorithms","Cao","3.37","44.6","12.3","15.4","12.3","4.6","3.1","1.5","0","0","1.5","1.5","3.1","1","65","83017","  3"
"2018-19","Spring","CS","3114","Data Structures and Algorithms","Edmison","3.32","33.8","9.9","22.5","14.1","8.5","2.8","4.2","2.8","0","1.4","0","0","2","71","12804","  3"
"2021-22","Fall","CS","3114","Data Structures and Algorithms","Sullivan","2.94","15.3","13.9","16.7","18.1","9.7","5.6","13.9","0","2.8","1.4","1.4","1.4","18","72","83103","  3"
"2019-20","Spring","CS","3114","Data Structures and Algorithms","Edmison","3.74","64.4","12.3","8.2","12.3","1.4","1.4","0","0","0","0","0","0","0","73","13006","  3"
"2021-22","Spring","CS","3114","Data Structures and Algorithms","Sullivan","3.02","34.2","11","9.6","9.6","5.5","11","8.2","1.4","2.7","1.4","0","5.5","12","73","20328","  3"
"2019-20","Fall","CS","3114","Data Structures and Algorithms","Cao","2.99","17.9","14.3","19","11.9","14.3","9.5","6","2.4","0","0","0","4.8","4","84","82817","  3"
"2021-22","Fall","CS","3114","Data Structures and Algorithms","Cao","3.03","13.5","15.7","24.7","16.9","9","9","5.6","1.1","0","1.1","0","3.4","12","89","83102","  3"
"2020-21","Fall","CS","3114","Data Structures and Algorithms","Cao","3.46","47.9","11.5","15.6","3.1","10.4","7.3","1","2.1","0","0","1","0","2","96","83018","  3"
"2018-19","Fall","CS","3114","Data Structures and Algorithms","Shaffer","3.45","54.8","14.4","5.8","8.7","5.8","4.8","0","0","1","0","0","4.8","9","104","82705","  3"
"2021-22","Fall","CS","3114","Data Structures and Algorithms","Cao","2.74","6.7","20","12.4","20","12.4","10.5","3.8","0","3.8","1","1.9","7.6","8","105","83101","  3"
"2019-20","Fall","CS","3114","Data Structures and Algorithms","Cao","3.18","28","17.8","15.9","13.1","9.3","6.5","1.9","1.9","0.9","0","0","4.7","9","107","82818","  3"
"2018-19","Fall","CS","3114","Data Structures and Algorithms","Shaffer","3.63","64.8","11.1","4.6","9.3","4.6","0.9","0.9","0.9","0.9","0","0","1.9","6","108","82706","  3"
"2022-23","Fall","CS","3114","Data Structures and Algorithms","Sullivan","3","28.4","13.8","7.3","16.5","7.3","9.2","7.3","1.8","0.9","0.9","0.9","5.5","14","109","83281","  3"
"2022-23","Spring","CS","3114","Data Structures and Algorithms","Sullivan","2.79","35.4","8","7.1","7.1","7.1","7.1","8","1.8","2.7","2.7","4.4","8.8","10","113","13375","  3"
"2022-23","Fall","CS","3114","Data Structures and Algorithms","Sullivan","2.83","31.1","9.2","12.6","6.7","7.6","6.7","10.9","1.7","0","0.8","1.7","10.9","7","119","83280","  3"
"2020-21","Spring","CS","3114","Data Structures and Algorithms","McQuain","2.88","12.5","13.3","6.7","31.7","6.7","8.3","15.8","0","0","3.3","0","1.7","9","120","13151","  3"
"2020-21","Spring","CS","3114","Data Structures and Algorithms","McQuain","2.88","13.1","5.7","14.8","28.7","4.9","6.6","25.4","0","0","0.8","0","0","10","122","13149","  3"
"2021-22","Spring","CS","3114","Data Structures and Algorithms","McQuain","2.46","4.9","4.1","2.4","32.5","5.7","6.5","30.9","2.4","6.5","0.8","0","3.3","16","123","13274","  3"
"2021-22","Spring","CS","3114","Data Structures and Algorithms","McQuain","2.68","8.9","3.2","7.3","37.9","4.8","5.6","25","2.4","2.4","0","0","2.4","16","124","13275","  3"
"2018-19","Spring","CS","3114","Data Structures and Algorithms","Cao","3.08","14.3","25.4","17.5","12.7","8.7","7.1","8.7","0.8","0","1.6","0.8","2.4","5","126","12806","  3"
"2022-23","Fall","CS","3114","Data Structures and Algorithms","Hamouda","3.66","68.1","10.6","7.8","4.3","2.1","2.1","0.7","0.7","0","2.1","0","1.4","5","141","83283","  3"
"2022-23","Spring","CS","3114","Data Structures and Algorithms","Raghvendra","2.95","21.3","4.3","8.5","19.9","20.6","12.8","9.9","0.7","0","0","1.4","0.7","7","141","13374","  3"
