"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Fall","CEM","3024","Cnst Estimating and Scheduling","Johnson","3.14","10.7","14.3","28.6","25","7.1","10.7","0","0","3.6","0","0","0","0","28","82093","  3"
"2020-21","Fall","CEM","3024","Cnst Estimating and Scheduling","Smith","2.78","0","10.7","17.9","32.1","14.3","3.6","17.9","0","0","0","0","3.6","0","28","82350","  3"
"2020-21","Fall","CEM","3024","Cnst Estimating and Scheduling","Smith","2.71","10.3","6.9","10.3","27.6","10.3","6.9","13.8","6.9","3.4","0","0","3.4","0","29","82349","  3"
"2021-22","Fall","CEM","3024","Cnst Estimating and Scheduling","Smith","2.8","6.9","3.4","17.2","20.7","24.1","10.3","13.8","0","3.4","0","0","0","0","29","82413","  3"
"2022-23","Fall","CEM","3024","Cnst Estimating and Scheduling","Smith","2.06","0","0","6.7","20","10","16.7","13.3","6.7","3.3","6.7","13.3","3.3","0","30","82557","  3"
"2022-23","Fall","CEM","3024","Cnst Estimating and Scheduling","Smith","2.44","3.2","6.5","6.5","16.1","3.2","29","19.4","6.5","9.7","0","0","0","0","31","91117","  3"
"2019-20","Fall","CEM","3024","Cnst Estimating and Scheduling","Johnson","3.16","21.2","15.2","15.2","12.1","15.2","18.2","3","0","0","0","0","0","2","33","82173","  3"
"2019-20","Fall","CEM","3024","Cnst Estimating and Scheduling","Johnson","2.82","8.1","27","13.5","5.4","16.2","8.1","8.1","0","2.7","2.7","5.4","2.7","1","37","89882","  3"
"2022-23","Spring","CEM","3024","Cnst Estimating and Scheduling","Smith","2.43","2.5","5","10","15","15","5","25","15","5","2.5","0","0","0","40","12607","  3"
"2021-22","Spring","CEM","3024","Cnst Estimating and Scheduling","Smith","2.44","2","6","8","14","24","14","10","8","8","2","4","0","1","50","20289","  3"
