"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","WATR","4614","Watershed Assess Mgt Policy","Schoenholtz","3.84","71.4","14.3","7.1","7.1","0","0","0","0","0","0","0","0","0","14","19938","  2"
"2021-22","Spring","WATR","4614","Watershed Assess Mgt Policy","Schoenholtz","3.47","38.9","11.1","0","50","0","0","0","0","0","0","0","0","0","18","20166","  2"
"2020-21","Spring","WATR","4614","Watershed Assess Mgt Policy","Schoenholtz","3.35","27.3","9.1","4.5","59.1","0","0","0","0","0","0","0","0","0","22","20372","  2"
"2022-23","Spring","WATR","4614","Watershed Assess Mgt Policy","Bosch","3.29","30.4","13","13","30.4","0","0","8.7","4.3","0","0","0","0","0","23","20439","  2"
