"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Fall","WATR","2004","Water, Environment & Society","Juran","2.72","9.1","0","9.1","27.3","9.1","27.3","18.2","0","0","0","0","0","0","11","90473","  3"
"2020-21","Fall","WATR","2004","Water, Environment & Society","Gannon","3.33","53.8","7.7","7.7","15.4","3.8","0","3.8","0","0","0","0","7.7","0","26","90532","  3"
"2021-22","Fall","WATR","2004","Water, Environment & Society","Juran","2.98","16.1","9.7","22.6","12.9","12.9","19.4","0","3.2","0","0","0","3.2","0","31","90893","  3"
"2022-23","Fall","WATR","2004","Water, Environment & Society","Juran","3.17","24.3","16.2","18.9","13.5","5.4","10.8","2.7","2.7","5.4","0","0","0","0","37","90366","  3"
