"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","AOE","3014","Fluid Dynamics for AOE","Balantrapu","3.52","44.4","22.2","0","22.2","0","11.1","0","0","0","0","0","0","0","9","10363","  3"
"2018-19","Spring","AOE","3014","Fluid Dynamics for AOE","Massa","3.07","18.8","25","0","18.8","12.5","12.5","6.3","0","6.3","0","0","0","0","16","20590","  3"
"2022-23","Spring","AOE","3014","Fluid Dynamics for AOE","Wall","3.01","14.8","11.1","18.5","25.9","11.1","3.7","7.4","3.7","0","0","3.7","0","0","27","10410","  3"
"2020-21","Spring","AOE","3014","Fluid Dynamics for AOE","Gilbert","3.04","25","14.3","14.3","25","0","0","7.1","7.1","0","0","3.6","3.6","4","28","10385","  3"
"2021-22","Spring","AOE","3014","Fluid Dynamics for AOE","Gilbert","2.8","14.7","11.8","17.6","11.8","5.9","2.9","20.6","8.8","0","2.9","2.9","0","3","34","10385","  3"
"2018-19","Fall","AOE","3014","Fluid Dynamics for AOE","Massa","2.22","8.5","6.8","3.4","10.2","11.9","10.2","16.9","10.2","3.4","3.4","10.2","5.1","0","59","80326","  3"
"2022-23","Fall","AOE","3014","Fluid Dynamics for AOE","Adams","3.17","3.8","20.3","35.4","22.8","12.7","2.5","0","0","0","1.3","0","1.3","1","79","80431","  3"
"2020-21","Fall","AOE","3014","Fluid Dynamics for AOE","Roy","2.5","8.2","10.6","5.9","18.8","11.8","7.1","12.9","9.4","5.9","4.7","0","4.7","1","85","80384","  3"
"2019-20","Fall","AOE","3014","Fluid Dynamics for AOE","Roy","2.44","6.8","6.8","10.2","20.5","8","8","13.6","9.1","4.5","5.7","3.4","3.4","1","88","80338","  3"
"2018-19","Fall","AOE","3014","Fluid Dynamics for AOE","Roy","2.06","5.6","9","4.5","3.4","6.7","7.9","18","13.5","9","18","1.1","3.4","0","89","80327","  3"
"2022-23","Fall","AOE","3014","Fluid Dynamics for AOE","Massa","2.92","22.2","7.8","13.3","15.6","16.7","5.6","6.7","3.3","1.1","3.3","3.3","1.1","1","90","80432","  3"
"2019-20","Fall","AOE","3014","Fluid Dynamics for AOE","Massa","2.6","9.8","5.4","6.5","16.3","18.5","14.1","15.2","6.5","2.2","3.3","1.1","1.1","1","92","80337","  3"
"2020-21","Fall","AOE","3014","Fluid Dynamics for AOE","Massa","2.66","11.1","8.1","10.1","17.2","11.1","12.1","13.1","6.1","6.1","3","2","0","0","99","80383","  3"
"2021-22","Fall","AOE","3014","Fluid Dynamics for AOE","Massa","2.62","8.5","6","9.4","16.2","18.8","12","13.7","9.4","1.7","1.7","0.9","1.7","3","117","80402","  3"
"2021-22","Fall","AOE","3014","Fluid Dynamics for AOE","Gilbert","2.47","9.9","6.6","8.3","14","14","6.6","11.6","12.4","8.3","4.1","1.7","2.5","2","121","80403","  3"
