"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Spring","AOE","2074","Computational Methods","Staples","3.86","80","0","20","0","0","0","0","0","0","0","0","0","0","5","10314","  2"
"2019-20","Spring","AOE","2074","Computational Methods","Staples","3.54","80","0","0","0","0","0","0","20","0","0","0","0","0","5","10350","  2"
"2018-19","Spring","AOE","2074","Computational Methods","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","0","7","10313","  2"
"2020-21","Spring","AOE","2074","Computational Methods","Perez","3.71","50","30","10","0","10","0","0","0","0","0","0","0","0","10","10374","  2"
"2021-22","Spring","AOE","2074","Computational Methods","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","1","10","10368","  2"
"2018-19","Spring","AOE","2074","Computational Methods","Staples","3.85","72.7","18.2","0","9.1","0","0","0","0","0","0","0","0","0","11","10312","  2"
"2021-22","Fall","AOE","2074","Computational Methods","Xiao","2.96","18.2","36.4","0","0","27.3","0","0","9.1","0","0","0","9.1","1","11","80395","  2"
"2019-20","Spring","AOE","2074","Computational Methods","Staples","3.54","50","25","0","8.3","8.3","0","0","8.3","0","0","0","0","0","12","10349","  2"
"2019-20","Spring","AOE","2074","Computational Methods","Staples","3.75","83.3","0","0","8.3","0","0","8.3","0","0","0","0","0","0","12","10352","  2"
"2021-22","Fall","AOE","2074","Computational Methods","Xiao","2.93","16.7","16.7","8.3","0","25","16.7","8.3","8.3","0","0","0","0","1","12","80396","  2"
"2022-23","Fall","AOE","2074","Computational Methods","Atkins","2.94","25","0","16.7","16.7","16.7","0","16.7","0","8.3","0","0","0","1","12","80400","  2"
"2019-20","Spring","AOE","2074","Computational Methods","Staples","3.85","92.3","0","0","0","0","0","7.7","0","0","0","0","0","0","13","10351","  2"
"2020-21","Spring","AOE","2074","Computational Methods","Perez","3.42","46.2","15.4","7.7","0","15.4","7.7","7.7","0","0","0","0","0","1","13","10373","  2"
"2021-22","Spring","AOE","2074","Computational Methods","Staples","3.79","92.3","0","0","0","0","0","0","0","7.7","0","0","0","0","13","10366","  2"
"2018-19","Fall","AOE","2074","Computational Methods","Pitt","3.36","7.1","35.7","35.7","14.3","0","0","7.1","0","0","0","0","0","0","14","90755","  2"
"2022-23","Fall","AOE","2074","Computational Methods","Atkins","2.77","13.3","20","6.7","20","20","0","6.7","0","0","0","0","13.3","1","15","80398","  2"
"2022-23","Spring","AOE","2074","Computational Methods","Staples","3.98","93.3","6.7","0","0","0","0","0","0","0","0","0","0","0","15","10385","  2"
"2022-23","Fall","AOE","2074","Computational Methods","Atkins","2.56","18.8","6.3","12.5","18.8","0","0","12.5","6.3","18.8","0","0","6.3","1","16","80401","  2"
"2021-22","Spring","AOE","2074","Computational Methods","Staples","3.96","94.4","0","5.6","0","0","0","0","0","0","0","0","0","1","18","10365","  2"
"2021-22","Spring","AOE","2074","Computational Methods","Staples","3.98","94.4","5.6","0","0","0","0","0","0","0","0","0","0","0","18","10367","  2"
"2018-19","Spring","AOE","2074","Computational Methods","Staples","3.86","80","10","0","5","5","0","0","0","0","0","0","0","0","20","10311","  2"
"2022-23","Spring","AOE","2074","Computational Methods","Staples","3.96","95","0","5","0","0","0","0","0","0","0","0","0","0","20","10384","  2"
"2019-20","Fall","AOE","2074","Computational Methods","Pitt","3.23","19","23.8","42.9","0","0","0","0","0","9.5","4.8","0","0","0","21","80329","  2"
"2021-22","Fall","AOE","2074","Computational Methods","Xiao","3.1","19","23.8","14.3","14.3","9.5","4.8","0","9.5","0","0","4.8","0","0","21","80394","  2"
"2022-23","Spring","AOE","2074","Computational Methods","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","0","21","10383","  2"
"2022-23","Spring","AOE","2074","Computational Methods","Staples","3.99","95.2","4.8","0","0","0","0","0","0","0","0","0","0","0","21","10386","  2"
"2018-19","Fall","AOE","2074","Computational Methods","Pitt","3.37","18.2","36.4","18.2","13.6","0","9.1","0","4.5","0","0","0","0","0","22","80316","  2"
"2018-19","Fall","AOE","2074","Computational Methods","Pitt","3.47","9.1","50","22.7","4.5","13.6","0","0","0","0","0","0","0","0","22","80317","  2"
"2018-19","Fall","AOE","2074","Computational Methods","Pitt","3.03","13.6","13.6","13.6","18.2","22.7","13.6","0","0","4.5","0","0","0","0","22","80320","  2"
"2019-20","Fall","AOE","2074","Computational Methods","Pitt","3.54","36.4","36.4","9.1","4.5","4.5","0","9.1","0","0","0","0","0","1","22","80327","  2"
"2020-21","Fall","AOE","2074","Computational Methods","Pitt","3.49","45.5","13.6","4.5","22.7","9.1","0","4.5","0","0","0","0","0","0","22","92407","  2"
"2020-21","Spring","AOE","2074","Computational Methods","Perez","3.35","36.4","22.7","9.1","18.2","4.5","0","0","0","4.5","0","4.5","0","0","22","10372","  2"
"2019-20","Fall","AOE","2074","Computational Methods","Pitt","3.5","26.1","30.4","21.7","8.7","13","0","0","0","0","0","0","0","0","23","80325","  2"
"2019-20","Fall","AOE","2074","Computational Methods","Pitt","3.32","26.1","26.1","17.4","8.7","4.3","13","0","0","4.3","0","0","0","0","23","80330","  2"
"2019-20","Fall","AOE","2074","Computational Methods","Pitt","3.58","54.2","12.5","16.7","8.3","4.2","0","0","0","0","4.2","0","0","0","24","80328","  2"
"2018-19","Fall","AOE","2074","Computational Methods","Pitt","3.45","32","28","16","8","8","0","4","4","0","0","0","0","0","25","80319","  2"
"2022-23","Fall","AOE","2074","Computational Methods","Atkins","3","32","8","4","20","12","0","4","12","4","0","4","0","1","25","80397","  2"
"2020-21","Fall","AOE","2074","Computational Methods","Pitt","3.7","53.8","23.1","11.5","3.8","3.8","3.8","0","0","0","0","0","0","0","26","92409","  2"
"2020-21","Spring","AOE","2074","Computational Methods","Perez","3.44","53.8","7.7","3.8","15.4","3.8","3.8","7.7","3.8","0","0","0","0","0","26","10371","  2"
"2021-22","Fall","AOE","2074","Computational Methods","Xiao","2.77","7.7","3.8","3.8","34.6","26.9","15.4","3.8","0","0","0","0","3.8","1","26","80393","  2"
"2018-19","Fall","AOE","2074","Computational Methods","Pitt","3.3","18.5","29.6","18.5","14.8","3.7","7.4","3.7","3.7","0","0","0","0","0","27","80318","  2"
"2018-19","Fall","AOE","2074","Computational Methods","Pitt","3.31","25.9","18.5","14.8","14.8","18.5","3.7","3.7","0","0","0","0","0","0","27","80321","  2"
"2019-20","Fall","AOE","2074","Computational Methods","Pitt","3.09","22.2","25.9","22.2","7.4","3.7","3.7","0","3.7","0","3.7","0","7.4","0","27","80326","  2"
