"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Fall","BIOL","1135","Phage Hunters","Voshell","4","100","0","0","0","0","0","0","0","0","0","0","0","0","16","81606","  2"
"2021-22","Fall","BIOL","1135","Phage Hunters","Voshell","3.96","94.4","0","5.6","0","0","0","0","0","0","0","0","0","0","18","81607","  2"
"2022-23","Fall","BIOL","1135","Phage Hunters","Voshell","3.77","89.5","5.3","0","0","0","0","0","0","0","0","0","5.3","0","19","81692","  2"
"2018-19","Fall","BIOL","1135","Phage Hunters","Voshell","3.94","90","5","0","5","0","0","0","0","0","0","0","0","0","20","81331","  2"
"2022-23","Fall","BIOL","1135","Phage Hunters","Voshell","3.99","95","5","0","0","0","0","0","0","0","0","0","0","0","20","81693","  2"
"2018-19","Fall","BIOL","1135","Phage Hunters","Voshell","3.94","95.5","0","0","0","4.5","0","0","0","0","0","0","0","0","22","81332","  2"
"2019-20","Fall","BIOL","1135","Phage Hunters","Voshell","3.74","90.9","0","0","0","0","4.5","0","0","0","0","0","4.5","0","22","81404","  2"
"2019-20","Fall","BIOL","1135","Phage Hunters","Voshell","3.94","95.5","0","0","0","4.5","0","0","0","0","0","0","0","0","22","81405","  2"
