"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","BIOL","3254","Med & Vet Entomology","Paulson","3.71","77.1","0","7.3","10.4","0","2.1","1","0","0","0","0","2.1","0","96","11563","  3"
"2018-19","Spring","BIOL","3254","Med & Vet Entomology","Paulson","3.01","23.2","0","11.1","40.4","0","11.1","11.1","0","0","2","0","1","3","99","11414","  3"
"2021-22","Spring","BIOL","3254","Med & Vet Entomology","Paulson","3.48","44.8","16.2","7.6","17.1","7.6","1.9","2.9","1","0","0","0","1","0","105","11685","  3"
"2022-23","Spring","BIOL","3254","Med & Vet Entomology","Paulson","3.38","33","19.1","12.2","20.9","5.2","2.6","5.2","0.9","0","0","0","0.9","0","115","11775","  3"
"2020-21","Spring","BIOL","3254","Med & Vet Entomology","Paulson","3.46","54.6","0","19.3","16.8","0","1.7","3.4","0","0","2.5","0","1.7","0","119","11695","  3"
