"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Fall","BIOL","3764","Careers in Microbiology","Scharf","3.9","91.3","0","0","4.3","4.3","0","0","0","0","0","0","0","0","23","81732","  3"
"2021-22","Fall","BIOL","3764","Careers in Microbiology","Popham","3.63","56.7","13.3","3.3","16.7","6.7","3.3","0","0","0","0","0","0","0","30","81646","  3"
"2020-21","Fall","BIOL","3764","Careers in Microbiology","Scharf","3.96","93.5","3.2","0","3.2","0","0","0","0","0","0","0","0","0","31","81600","  3"
"2019-20","Fall","BIOL","3764","Careers in Microbiology","Popham","3.75","75","10","2.5","10","0","0","0","0","0","0","0","2.5","0","40","90552","  3"
