"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","4","100","0","0","0","0","0","0","0","0","0","0","0","0","16","81378","  2"
"2021-22","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.75","88.2","0","0","0","0","0","5.9","5.9","0","0","0","0","0","17","81661","  2"
"2022-23","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.72","61.1","11.1","11.1","16.7","0","0","0","0","0","0","0","0","0","18","81745","  2"
"2020-21","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.88","86.4","4.5","0","4.5","4.5","0","0","0","0","0","0","0","0","22","81614","  2"
"2021-22","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.61","63.6","18.2","4.5","4.5","0","4.5","0","0","0","0","0","4.5","0","22","81663","  2"
"2022-23","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.99","95.5","4.5","0","0","0","0","0","0","0","0","0","0","0","22","81746","  2"
"2022-23","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.94","86.4","9.1","4.5","0","0","0","0","0","0","0","0","0","0","22","81747","  2"
"2022-23","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.91","90.9","4.5","0","0","0","4.5","0","0","0","0","0","0","0","22","81748","  2"
"2018-19","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.96","91.3","4.3","4.3","0","0","0","0","0","0","0","0","0","0","23","81379","  2"
"2019-20","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.97","95.7","0","4.3","0","0","0","0","0","0","0","0","0","0","23","81453","  2"
"2020-21","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.94","95.7","0","0","0","4.3","0","0","0","0","0","0","0","0","23","81616","  2"
"2021-22","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.84","78.3","13","4.3","0","0","0","4.3","0","0","0","0","0","0","23","81660","  2"
"2021-22","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.96","95.7","0","0","4.3","0","0","0","0","0","0","0","0","0","23","81662","  2"
"2018-19","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","24","81377","  2"
"2018-19","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.95","91.7","4.2","0","4.2","0","0","0","0","0","0","0","0","0","24","81380","  2"
"2019-20","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","4","100","0","0","0","0","0","0","0","0","0","0","0","0","24","81454","  2"
"2019-20","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.75","83.3","4.2","4.2","4.2","0","0","0","0","0","0","0","4.2","0","24","81455","  2"
"2019-20","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.96","95.8","0","0","4.2","0","0","0","0","0","0","0","0","0","24","81456","  2"
"2020-21","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","4","100","0","0","0","0","0","0","0","0","0","0","0","0","24","81615","  2"
"2020-21","Fall","BIOL","4724","Pathogenic Bacteriology Lab","Lasley","3.96","95.8","0","0","4.2","0","0","0","0","0","0","0","0","0","24","81617","  2"
