"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Fall","BIOL","3024","Insect Biology Laboratory","Marek","2.72","16.7","0","0","33.3","0","16.7","33.3","0","0","0","0","0","1","6","81361","  2"
"2019-20","Fall","BIOL","3024","Insect Biology Laboratory","Marek","1.81","28.6","0","0","0","14.3","0","14.3","0","0","0","0","42.9","4","7","81436","  2"
"2018-19","Fall","BIOL","3024","Insect Biology Laboratory","Marek","2.34","0","12.5","12.5","37.5","0","0","0","0","0","25","12.5","0","1","8","81362","  2"
"2020-21","Fall","BIOL","3024","Insect Biology Laboratory","Marek","3.46","75","12.5","0","0","0","0","0","0","0","0","0","12.5","1","8","81592","  2"
"2021-22","Fall","BIOL","3024","Insect Biology Laboratory","Hennen","2.59","25","0","0","12.5","0","12.5","25","25","0","0","0","0","1","8","81637","  2"
"2019-20","Fall","BIOL","3024","Insect Biology Laboratory","Marek","2.34","10","0","10","20","10","0","10","20","0","20","0","0","0","10","81437","  2"
"2020-21","Fall","BIOL","3024","Insect Biology Laboratory","Marek","2.97","63.6","0","0","0","9.1","0","9.1","0","0","0","0","18.2","0","11","81591","  2"
"2021-22","Fall","BIOL","3024","Insect Biology Laboratory","Hennen","3.06","54.5","0","0","9.1","0","9.1","9.1","9.1","0","0","9.1","0","2","11","81638","  2"
"2022-23","Fall","BIOL","3024","Insect Biology Laboratory","Marek","3.1","30.8","0","23.1","7.7","15.4","7.7","7.7","7.7","0","0","0","0","1","13","81723","  2"
"2022-23","Fall","BIOL","3024","Insect Biology Laboratory","Marek","3.13","53.8","7.7","7.7","7.7","7.7","0","0","0","0","0","0","15.4","1","13","81724","  2"
