"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Spring","BSE","2484","Engines Power Trains","Mariger","3.14","0","20","0","80","0","0","0","0","0","0","0","0","0","5","11997","  3"
"2021-22","Fall","BSE","2484","Engines Power Trains","Mariger","3.49","44.4","22.2","11.1","11.1","0","0","0","11.1","0","0","0","0","0","9","81928","  3"
"2022-23","Fall","BSE","2484","Engines Power Trains","Mariger","3.61","44.4","22.2","22.2","5.6","0","0","5.6","0","0","0","0","0","0","18","82058","  3"
"2019-20","Spring","BSE","2484","Engines Power Trains","Mariger","3.82","52.2","39.1","8.7","0","0","0","0","0","0","0","0","0","0","23","11849","  3"
"2019-20","Spring","BSE","2484","Engines Power Trains","Mariger","3.68","45.8","16.7","33.3","4.2","0","0","0","0","0","0","0","0","0","24","11848","  3"
"2020-21","Spring","BSE","2484","Engines Power Trains","Mariger","3.89","75","16.7","8.3","0","0","0","0","0","0","0","0","0","0","24","11980","  3"
"2018-19","Fall","BSE","2484","Engines Power Trains","Mariger","3.43","32","28","8","12","8","12","0","0","0","0","0","0","0","25","81626","  3"
"2018-19","Spring","BSE","2484","Engines Power Trains","Mariger","3.48","32","24","20","8","12","4","0","0","0","0","0","0","1","25","11689","  3"
"2019-20","Fall","BSE","2484","Engines Power Trains","Mariger","3.64","56","8","20","12","0","0","4","0","0","0","0","0","0","25","81704","  3"
"2021-22","Spring","BSE","2484","Engines Power Trains","Mariger","3.45","46.2","19.2","19.2","0","3.8","0","7.7","0","0","0","0","3.8","0","26","11998","  3"
"2018-19","Fall","BSE","2484","Engines Power Trains","Mariger","3.65","39.3","28.6","21.4","7.1","3.6","0","0","0","0","0","0","0","0","28","81627","  3"
"2018-19","Spring","BSE","2484","Engines Power Trains","Mariger","3.39","32.1","17.9","17.9","28.6","0","0","0","0","0","0","0","3.6","0","28","11688","  3"
"2021-22","Fall","BSE","2484","Engines Power Trains","Mariger","3.58","28.6","28.6","39.3","0","0","3.6","0","0","0","0","0","0","1","28","81929","  3"
"2022-23","Fall","BSE","2484","Engines Power Trains","Mariger","3.13","14.3","17.9","25","17.9","10.7","3.6","3.6","3.6","0","3.6","0","0","0","28","82059","  3"
"2019-20","Fall","BSE","2484","Engines Power Trains","Mariger","3.62","41.4","27.6","10.3","13.8","6.9","0","0","0","0","0","0","0","0","29","81703","  3"
"2020-21","Spring","BSE","2484","Engines Power Trains","Mariger","3.9","86.2","3.4","6.9","0","3.4","0","0","0","0","0","0","0","0","29","11981","  3"
"2020-21","Fall","BSE","2484","Engines Power Trains","Mariger","3.84","80","10","0","6.7","0","0","3.3","0","0","0","0","0","0","30","81873","  3"
"2020-21","Fall","BSE","2484","Engines Power Trains","Mariger","3.92","83.3","13.3","0","0","3.3","0","0","0","0","0","0","0","0","30","81874","  3"
