"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2020-21","Fall","BSE","3494","Advanced Welding Technology","Mariger","4","100","0","0","0","0","0","0","0","0","0","0","0","0","7","81879","  1"
"2020-21","Spring","BSE","3494","Advanced Welding Technology","Mariger","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","11984","  1"
"2021-22","Fall","BSE","3494","Advanced Welding Technology","Mariger","3.97","88.9","11.1","0","0","0","0","0","0","0","0","0","0","0","9","81935","  1"
"2018-19","Spring","BSE","3494","Advanced Welding Technology","Mariger","3.85","63.6","27.3","9.1","0","0","0","0","0","0","0","0","0","0","11","11693","  1"
"2019-20","Fall","BSE","3494","Advanced Welding Technology","Mariger","3.94","90.9","0","9.1","0","0","0","0","0","0","0","0","0","0","11","81710","  1"
"2021-22","Fall","BSE","3494","Advanced Welding Technology","Mariger","3.91","90.9","0","0","9.1","0","0","0","0","0","0","0","0","0","11","81934","  1"
"2021-22","Spring","BSE","3494","Advanced Welding Technology","Mariger","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","12002","  1"
"2022-23","Fall","BSE","3494","Advanced Welding Technology","Mariger","3.98","91.7","8.3","0","0","0","0","0","0","0","0","0","0","0","12","82063","  1"
"2018-19","Fall","BSE","3494","Advanced Welding Technology","Mariger","3.95","84.6","15.4","0","0","0","0","0","0","0","0","0","0","0","13","81633","  1"
"2019-20","Fall","BSE","3494","Advanced Welding Technology","Mariger","3.9","76.9","15.4","7.7","0","0","0","0","0","0","0","0","0","0","13","81709","  1"
"2018-19","Fall","BSE","3494","Advanced Welding Technology","Mariger","3.98","92.9","7.1","0","0","0","0","0","0","0","0","0","0","0","14","81632","  1"
"2018-19","Spring","BSE","3494","Advanced Welding Technology","Mariger","3.89","64.3","35.7","0","0","0","0","0","0","0","0","0","0","0","14","11692","  1"
"2019-20","Spring","BSE","3494","Advanced Welding Technology","Mariger","4","100","0","0","0","0","0","0","0","0","0","0","0","0","14","11852","  1"
"2022-23","Fall","BSE","3494","Advanced Welding Technology","Mariger","4","100","0","0","0","0","0","0","0","0","0","0","0","0","15","82062","  1"
