"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Fall","CS","3754","Cloud Software Development","Balci","3.15","36.4","18.2","9.1","18.2","0","0","9.1","0","0","0","0","9.1","4","11","83304","  3"
"2022-23","Spring","CS","3754","Cloud Software Development","Balci","2.52","23.1","7.7","0","15.4","7.7","7.7","15.4","0","7.7","0","7.7","7.7","3","13","13401","  3"
"2021-22","Fall","CS","3754","Cloud Software Development","Balci","3.15","40","6.7","26.7","0","6.7","0","6.7","6.7","0","0","0","6.7","2","15","92082","  3"
"2021-22","Spring","CS","3754","Cloud Software Development","Esakia","3.69","76.5","11.8","5.9","0","0","0","0","0","0","0","0","5.9","3","17","21603","  3"
"2022-23","Fall","CS","3754","Cloud Software Development","Balci","2.97","27.3","18.2","3","3","21.2","6.1","6.1","9.1","0","3","0","3","7","33","83305","  3"
"2019-20","Fall","CS","3754","Cloud Software Development","Balci","3.19","45.7","14.3","11.4","2.9","8.6","2.9","0","0","5.7","0","0","8.6","5","35","82834","  3"
"2019-20","Spring","CS","3754","Cloud Software Development","Esakia","3.88","76.3","13.2","7.9","2.6","0","0","0","0","0","0","0","0","0","38","13024","  3"
"2022-23","Spring","CS","3754","Cloud Software Development","Balci","3.41","52.6","15.8","5.3","10.5","5.3","2.6","0","0","0","2.6","0","5.3","11","38","13402","  3"
"2021-22","Fall","CS","3754","Cloud Software Development","Balci","3.55","52.5","17.5","15","5","5","0","0","0","0","0","2.5","2.5","5","40","83121","  3"
"2018-19","Spring","CS","3754","Cloud Software Development","Back","3.25","50","14.6","8.3","6.3","2.1","0","6.3","4.2","0","0","0","8.3","9","48","12821","  3"
"2018-19","Fall","CS","3754","Cloud Software Development","Balci","2.66","12.2","12.2","8.2","22.4","8.2","6.1","6.1","14.3","2","2","0","6.1","6","49","82721","  3"
"2021-22","Spring","CS","3754","Cloud Software Development","Esakia","3.76","70.4","16.7","1.9","7.4","0","1.9","0","0","0","0","0","1.9","3","54","13295","  3"
"2020-21","Spring","CS","3754","Cloud Software Development","Esakia","3.58","67.3","7.3","9.1","1.8","1.8","1.8","1.8","5.5","1.8","1.8","0","0","3","55","13171","  3"
"2020-21","Fall","CS","3754","Cloud Software Development","Esakia","3.58","66.1","3.2","14.5","1.6","3.2","3.2","3.2","1.6","1.6","1.6","0","0","0","62","83035","  3"
