"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Fall","CS","3604","Professionalism in Computing","Tatar","3.36","13.3","40","20","6.7","6.7","13.3","0","0","0","0","0","0","1","15","82824","  3"
"2019-20","Spring","CS","3604","Professionalism in Computing","Dunlap","3.93","85.7","10.7","0","3.6","0","0","0","0","0","0","0","0","0","28","13014","  3"
"2018-19","Fall","CS","3604","Professionalism in Computing","Tatar","3.25","16.3","4.7","37.2","27.9","9.3","4.7","0","0","0","0","0","0","1","43","82712","  3"
"2020-21","Spring","CS","3604","Professionalism in Computing","Dunlap","3.79","79.1","9.3","4.7","2.3","0","0","2.3","0","0","0","2.3","0","0","43","13159","  3"
"2020-21","Fall","CS","3604","Professionalism in Computing","Dunlap","3.69","75","6.3","2.1","6.3","4.2","0","2.1","2.1","0","0","2.1","0","0","48","83027","  3"
"2019-20","Fall","CS","3604","Professionalism in Computing","Dunlap","3.6","65.6","9.4","9.4","3.1","4.7","1.6","0","0","3.1","1.6","1.6","0","0","64","90107","  3"
"2019-20","Spring","CS","3604","Professionalism in Computing","McCrickard","3.8","70.6","14.7","4.4","7.4","1.5","0","1.5","0","0","0","0","0","0","68","19678","  3"
"2021-22","Fall","CS","3604","Professionalism in Computing","Dunlap","3.82","82.9","6.6","3.9","1.3","1.3","1.3","0","0","0","1.3","1.3","0","0","76","83109","  3"
"2020-21","Fall","CS","3604","Professionalism in Computing","Dunlap","3.78","77.9","7.8","2.6","6.5","0","1.3","2.6","0","0","1.3","0","0","0","77","83025","  3"
"2020-21","Spring","CS","3604","Professionalism in Computing","Dunlap","3.83","75.3","16.9","1.3","1.3","2.6","0","1.3","0","0","1.3","0","0","0","77","13158","  3"
"2019-20","Spring","CS","3604","Professionalism in Computing","Dunlap","3.9","79.5","14.1","2.6","2.6","1.3","0","0","0","0","0","0","0","0","78","13015","  3"
"2018-19","Fall","CS","3604","Professionalism in Computing","Dunlap","3.79","72.2","12.7","6.3","3.8","1.3","2.5","1.3","0","0","0","0","0","1","79","82711","  3"
"2020-21","Spring","CS","3604","Professionalism in Computing","Dunlap","3.91","81.3","13.8","2.5","1.3","1.3","0","0","0","0","0","0","0","0","80","13160","  3"
"2018-19","Spring","CS","3604","Professionalism in Computing","Dunlap","3.87","81.5","12.3","0","0","3.7","1.2","0","1.2","0","0","0","0","0","81","12812","  3"
"2020-21","Fall","CS","3604","Professionalism in Computing","Dunlap","3.75","73.2","8.5","9.8","2.4","1.2","1.2","1.2","0","0","2.4","0","0","1","82","83026","  3"
"2021-22","Fall","CS","3604","Professionalism in Computing","Dunlap","3.87","85.7","3.6","4.8","4.8","0","0","0","0","0","1.2","0","0","0","84","83110","  3"
"2021-22","Fall","CS","3604","Professionalism in Computing","Dunlap","3.79","77.4","8.3","3.6","3.6","3.6","1.2","1.2","0","1.2","0","0","0","0","84","83111","  3"
"2021-22","Spring","CS","3604","Professionalism in Computing","Dunlap","3.83","72.6","16.7","4.8","0","3.6","1.2","1.2","0","0","0","0","0","1","84","13282","  3"
"2021-22","Spring","CS","3604","Professionalism in Computing","Dunlap","3.83","73.8","16.7","3.6","2.4","2.4","0","0","0","0","1.2","0","0","2","84","13283","  3"
"2022-23","Fall","CS","3604","Professionalism in Computing","Dunlap","3.9","88.2","5.9","1.2","1.2","2.4","0","0","1.2","0","0","0","0","0","85","83291","  3"
"2022-23","Spring","CS","3604","Professionalism in Computing","Dunlap","3.68","67.1","11.8","7.1","5.9","1.2","2.4","2.4","0","0","2.4","0","0","1","85","13383","  3"
"2022-23","Fall","CS","3604","Professionalism in Computing","McCrickard","3.65","69","8","3.4","5.7","5.7","3.4","1.1","2.3","0","1.1","0","0","0","87","83289","  3"
"2021-22","Spring","CS","3604","Professionalism in Computing","Dunlap","3.73","72.7","10.2","5.7","3.4","2.3","1.1","1.1","1.1","1.1","0","1.1","0","1","88","13284","  3"
"2022-23","Fall","CS","3604","Professionalism in Computing","Dunlap","3.76","78.4","9.1","3.4","1.1","1.1","2.3","0","2.3","1.1","0","1.1","0","0","88","83290","  3"
"2022-23","Spring","CS","3604","Professionalism in Computing","Dunlap","3.79","68.5","19.1","2.2","2.2","5.6","1.1","0","1.1","0","0","0","0","0","89","13385","  3"
"2019-20","Fall","CS","3604","Professionalism in Computing","Dunlap","3.64","65.6","12.2","4.4","4.4","6.7","1.1","3.3","0","1.1","0","0","1.1","0","90","82825","  3"
"2022-23","Spring","CS","3604","Professionalism in Computing","Dunlap","3.73","71","10.8","6.5","5.4","1.1","2.2","1.1","0","1.1","0","1.1","0","1","93","13384","  3"
"2018-19","Spring","CS","3604","Professionalism in Computing","Dunlap","3.94","89.1","5.9","4","1","0","0","0","0","0","0","0","0","1","101","12813","  3"
