"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Spring","MATH","2214","Intro Diff Equations","Abobaker","1.76","12.5","0","0","0","12.5","12.5","0","25","0","12.5","12.5","12.5","1","8","17317","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Balkew","3.23","60","0","10","0","0","10","0","10","0","10","0","0","0","10","16427","  3"
"2021-22","Fall","MATH","2214","Intro Diff Equations","Pantic","2.31","9.1","0","0","18.2","27.3","9.1","18.2","0","0","9.1","0","9.1","4","11","86861","  3"
"2018-19","Spring","MATH","2214","Intro Diff Equations","Ciupe","3.59","33.3","33.3","8.3","25","0","0","0","0","0","0","0","0","2","12","16018","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Romero Acosta","2.87","8.3","8.3","8.3","25","25","8.3","16.7","0","0","0","0","0","0","12","16436","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Ouliaei-Nia","2.95","30.8","15.4","15.4","7.7","0","7.7","0","7.7","7.7","0","0","7.7","1","13","16437","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Pantic","2","15.4","0","0","15.4","7.7","7.7","15.4","0","7.7","7.7","7.7","15.4","3","13","17099","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Yue","3.33","46.2","7.7","15.4","7.7","0","7.7","7.7","7.7","0","0","0","0","0","13","17110","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Rappold","3.2","0","28.6","21.4","28.6","21.4","0","0","0","0","0","0","0","0","14","16423","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Rappold","3.29","42.9","7.1","14.3","21.4","7.1","0","0","0","0","0","0","7.1","0","14","16431","  3"
"2019-20","Fall","MATH","2214","Intro Diff Equations","Asfaw","1.6","0","0","0","13.3","13.3","13.3","6.7","0","20","0","20","13.3","6","15","86116","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Ciupe","3.55","46.7","6.7","20","20","6.7","0","0","0","0","0","0","0","0","15","16444","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Pantic","2.75","13.3","20","0","13.3","33.3","0","0","6.7","0","6.7","0","6.7","5","15","17100","  3"
"2022-23","Spring","MATH","2214","Intro Diff Equations","Outrata","1.89","6.7","6.7","13.3","6.7","6.7","0","13.3","13.3","0","6.7","0","26.7","6","15","17316","  3"
"2021-22","Fall","MATH","2214","Intro Diff Equations","Pantic","2.31","0","0","18.8","6.3","12.5","25","18.8","12.5","0","0","0","6.3","5","16","86859","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Chen","2.09","6.3","6.3","12.5","12.5","0","0","6.3","25","6.3","6.3","18.8","0","1","16","17096","  3"
"2021-22","Fall","MATH","2214","Intro Diff Equations","Borggaard","3.52","29.4","29.4","17.6","11.8","11.8","0","0","0","0","0","0","0","0","17","86869","  3"
"2022-23","Spring","MATH","2214","Intro Diff Equations","Clemons","3.77","58.8","23.5","5.9","11.8","0","0","0","0","0","0","0","0","1","17","17330","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Abobaker","1.98","11.1","0","0","16.7","5.6","11.1","5.6","5.6","16.7","5.6","22.2","0","5","18","17085","  3"
"2018-19","Fall","MATH","2214","Intro Diff Equations","StClair","2.3","10.5","5.3","5.3","10.5","21.1","5.3","15.8","0","10.5","5.3","0","10.5","0","19","89560","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Zachrich","3.57","26.3","36.8","15.8","21.1","0","0","0","0","0","0","0","0","1","19","16428","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Biswas","3.12","30","15","0","25","10","0","10","5","5","0","0","0","0","20","16440","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Rappold","2.97","20","5","10","35","15","5","0","5","0","0","0","5","1","20","16441","  3"
"2020-21","Fall","MATH","2214","Intro Diff Equations","Asfaw","2.47","0","10","15","5","25","10","15","5","10","0","5","0","1","20","86605","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Anderson","2.88","19","9.5","14.3","9.5","19","4.8","4.8","9.5","9.5","0","0","0","0","21","16433","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Ouliaei-Nia","2.44","23.8","0","4.8","9.5","9.5","9.5","0","9.5","23.8","9.5","0","0","7","21","17092","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Pantic","1.77","4.8","4.8","0","9.5","14.3","0","19","4.8","9.5","14.3","0","19","1","21","17105","  3"
"2018-19","Fall","MATH","2214","Intro Diff Equations","Iliescu","3.65","36.4","36.4","13.6","9.1","4.5","0","0","0","0","0","0","0","0","22","85828","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Biswas","3.25","22.7","22.7","4.5","18.2","18.2","13.6","0","0","0","0","0","0","0","22","16421","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Biswas","3.41","31.8","22.7","22.7","9.1","4.5","0","4.5","0","4.5","0","0","0","0","22","16430","  3"
"2021-22","Fall","MATH","2214","Intro Diff Equations","Romero Acosta","2.34","13.6","13.6","0","18.2","4.5","9.1","4.5","9.1","9.1","4.5","0","13.6","11","22","86850","  3"
"2022-23","Fall","MATH","2214","Intro Diff Equations","Clemons","3.41","50","9.1","9.1","13.6","4.5","4.5","4.5","0","0","4.5","0","0","0","22","87173","  3"
"2022-23","Spring","MATH","2214","Intro Diff Equations","Shen","2.89","13.6","18.2","18.2","9.1","9.1","0","13.6","13.6","0","4.5","0","0","1","22","17323","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Anderson","2.94","26.1","4.3","13","30.4","4.3","4.3","4.3","0","0","8.7","0","4.3","0","23","16425","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Ouliaei-Nia","3.16","30.4","13","8.7","21.7","0","8.7","8.7","8.7","0","0","0","0","0","23","16439","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Ouliaei-Nia","3.53","47.8","0","17.4","34.8","0","0","0","0","0","0","0","0","0","23","16442","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Ouliaei-Nia","2.61","17.4","4.3","13","13","13","8.7","8.7","8.7","4.3","0","0","8.7","8","23","17088","  3"
"2022-23","Fall","MATH","2214","Intro Diff Equations","Klaus","1.64","13","4.3","4.3","4.3","0","0","13","8.7","8.7","4.3","17.4","21.7","8","23","92554","  3"
"2018-19","Spring","MATH","2214","Intro Diff Equations","Kadelka","1.91","4.2","0","4.2","12.5","4.2","16.7","25","0","8.3","12.5","0","12.5","3","24","16005","  3"
"2020-21","Fall","MATH","2214","Intro Diff Equations","Borggaard","3.55","54.2","16.7","4.2","16.7","0","0","4.2","0","0","4.2","0","0","0","24","86622","  3"
"2020-21","Spring","MATH","2214","Intro Diff Equations","Zietsman","3.16","16.7","25","8.3","25","8.3","8.3","0","4.2","4.2","0","0","0","1","24","16982","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Abobaker","1.87","4.2","0","16.7","8.3","4.2","12.5","8.3","0","8.3","8.3","20.8","8.3","6","24","17086","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Chung","3.3","28","16","16","12","16","8","4","0","0","0","0","0","0","25","16426","  3"
"2022-23","Spring","MATH","2214","Intro Diff Equations","Yan","2.59","8","4","28","8","4","24","4","4","0","12","4","0","0","25","17320","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","Saucedo","3.5","50","19.2","19.2","0","0","3.8","0","3.8","0","0","0","3.8","0","26","16443","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Biswas","3","23.1","15.4","7.7","15.4","11.5","11.5","7.7","3.8","0","0","0","3.8","6","26","17107","  3"
"2022-23","Fall","MATH","2214","Intro Diff Equations","Saucedo","3.05","30.8","7.7","3.8","19.2","19.2","0","11.5","0","0","7.7","0","0","3","26","87156","  3"
"2022-23","Fall","MATH","2214","Intro Diff Equations","Beattie","2.48","7.7","3.8","23.1","11.5","7.7","3.8","23.1","7.7","0","3.8","0","7.7","8","26","87169","  3"
"2022-23","Spring","MATH","2214","Intro Diff Equations","Shen","2.65","7.7","11.5","7.7","11.5","30.8","3.8","11.5","7.7","0","3.8","0","3.8","0","26","17326","  3"
"2018-19","Fall","MATH","2214","Intro Diff Equations","Cerezo Menegay","2.13","11.1","7.4","7.4","11.1","7.4","0","18.5","7.4","3.7","3.7","7.4","14.8","7","27","85824","  3"
"2018-19","Fall","MATH","2214","Intro Diff Equations","Zachrich","2.32","7.4","11.1","18.5","7.4","0","11.1","7.4","11.1","0","18.5","0","7.4","2","27","85825","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","StClair","3.47","25.9","37","3.7","22.2","3.7","7.4","0","0","0","0","0","0","0","27","16424","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Juste","2.87","25.9","14.8","7.4","7.4","11.1","7.4","7.4","7.4","0","7.4","0","3.7","6","27","17095","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Cerezo Menegay","2.38","18.5","7.4","11.1","0","7.4","7.4","18.5","7.4","7.4","3.7","0","11.1","3","27","17097","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Chen","2.2","3.7","7.4","11.1","22.2","0","18.5","0","7.4","11.1","0","7.4","11.1","1","27","17098","  3"
"2022-23","Spring","MATH","2214","Intro Diff Equations","Abobaker","2.14","7.4","7.4","11.1","3.7","3.7","22.2","7.4","7.4","3.7","11.1","7.4","7.4","4","27","17308","  3"
"2022-23","Spring","MATH","2214","Intro Diff Equations","Ouliaei-Nia","2.62","7.4","18.5","18.5","7.4","3.7","3.7","11.1","14.8","11.1","0","0","3.7","8","27","17312","  3"
"2019-20","Fall","MATH","2214","Intro Diff Equations","Iliescu","3.79","67.9","7.1","21.4","3.6","0","0","0","0","0","0","0","0","0","28","86128","  3"
"2020-21","Fall","MATH","2214","Intro Diff Equations","Asfaw","2.62","7.1","14.3","7.1","17.9","10.7","14.3","14.3","0","0","10.7","3.6","0","1","28","86604","  3"
"2020-21","Spring","MATH","2214","Intro Diff Equations","Abobaker","1.95","0","0","10.7","3.6","10.7","32.1","7.1","10.7","10.7","0","0","14.3","2","28","16972","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Shen","2.29","3.6","7.1","3.6","14.3","10.7","10.7","21.4","17.9","0","7.1","0","3.6","0","28","17109","  3"
"2019-20","Fall","MATH","2214","Intro Diff Equations","Biswas","2.54","13.8","6.9","10.3","6.9","10.3","20.7","10.3","10.3","3.4","0","0","6.9","1","29","86124","  3"
"2019-20","Fall","MATH","2214","Intro Diff Equations","Ouliaei-Nia","2.66","17.2","6.9","6.9","10.3","13.8","13.8","10.3","13.8","3.4","0","0","3.4","6","29","86127","  3"
"2020-21","Fall","MATH","2214","Intro Diff Equations","Romero Acosta","2.21","0","3.4","3.4","6.9","27.6","17.2","24.1","6.9","0","0","3.4","6.9","1","29","86607","  3"
"2020-21","Spring","MATH","2214","Intro Diff Equations","Romero Acosta","2.29","3.4","3.4","6.9","13.8","17.2","10.3","27.6","0","6.9","3.4","0","6.9","13","29","21086","  3"
"2022-23","Fall","MATH","2214","Intro Diff Equations","Malik","2.56","10.3","17.2","6.9","3.4","10.3","13.8","10.3","17.2","3.4","3.4","0","3.4","5","29","87151","  3"
"2022-23","Spring","MATH","2214","Intro Diff Equations","Ouliaei-Nia","2.69","24.1","6.9","6.9","6.9","10.3","10.3","10.3","13.8","3.4","3.4","0","3.4","7","29","17329","  3"
"2019-20","Fall","MATH","2214","Intro Diff Equations","Romero Acosta","2.32","10","3.3","3.3","13.3","20","6.7","3.3","23.3","3.3","6.7","3.3","3.3","0","30","86126","  3"
"2019-20","Spring","MATH","2214","Intro Diff Equations","StClair","2.84","3.3","16.7","6.7","36.7","10","13.3","6.7","0","0","3.3","3.3","0","1","30","16435","  3"
"2021-22","Fall","MATH","2214","Intro Diff Equations","Cerezo Menegay","2.26","13.3","10","3.3","13.3","10","6.7","6.7","10","0","10","3.3","13.3","4","30","86849","  3"
"2021-22","Fall","MATH","2214","Intro Diff Equations","Biswas","2.53","13.3","16.7","10","0","10","6.7","13.3","6.7","16.7","3.3","0","3.3","4","30","86853","  3"
"2021-22","Fall","MATH","2214","Intro Diff Equations","Malik","2.02","10","10","0","3.3","0","20","10","13.3","10","13.3","0","10","5","30","86865","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Juste","2.58","13.3","0","10","23.3","6.7","13.3","16.7","10","0","0","3.3","3.3","3","30","17102","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Shen","2.29","3.3","6.7","0","6.7","13.3","23.3","23.3","16.7","0","6.7","0","0","2","30","17108","  3"
"2018-19","Spring","MATH","2214","Intro Diff Equations","Guo","2.21","6.5","6.5","6.5","12.9","19.4","12.9","3.2","6.5","6.5","3.2","0","16.1","5","31","16003","  3"
"2020-21","Fall","MATH","2214","Intro Diff Equations","Sun","2.68","16.1","9.7","9.7","16.1","6.5","12.9","6.5","12.9","0","3.2","3.2","3.2","0","31","91349","  3"
"2021-22","Fall","MATH","2214","Intro Diff Equations","Chung","2.37","19.4","9.7","0","9.7","9.7","3.2","22.6","0","3.2","9.7","3.2","9.7","5","31","86864","  3"
"2021-22","Fall","MATH","2214","Intro Diff Equations","Biswas","2.8","19.4","6.5","9.7","16.1","9.7","12.9","12.9","9.7","0","0","0","3.2","4","31","86867","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Biswas","2.6","19.4","12.9","3.2","6.5","16.1","9.7","6.5","9.7","0","3.2","9.7","3.2","5","31","17089","  3"
"2021-22","Spring","MATH","2214","Intro Diff Equations","Cerezo Menegay","2.93","16.1","3.2","22.6","22.6","9.7","9.7","3.2","6.5","6.5","0","0","0","3","31","17090","  3"
"2022-23","Fall","MATH","2214","Intro Diff Equations","Letona Bolivar","3.02","19.4","12.9","22.6","12.9","3.2","12.9","9.7","3.2","0","0","0","3.2","2","31","87159","  3"
"2022-23","Spring","MATH","2214","Intro Diff Equations","Schultz","2.3","6.5","6.5","3.2","12.9","29","3.2","22.6","0","0","0","0","16.1","2","31","17306","  3"
