"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Fall","GEOS","3504","Mineralogy","Michel","3.29","28.6","14.3","28.6","0","14.3","0","14.3","0","0","0","0","0","0","7","89528","  3"
"2020-21","Fall","GEOS","3504","Mineralogy","Ross","3.27","30","10","0","40","10","10","0","0","0","0","0","0","1","10","85370","  3"
"2021-22","Fall","GEOS","3504","Mineralogy","Michel","3.54","40","30","20","0","0","0","0","10","0","0","0","0","0","10","85517","  3"
"2021-22","Fall","GEOS","3504","Mineralogy","Michel","3.45","30","40","10","0","10","0","0","10","0","0","0","0","0","10","85518","  3"
"2018-19","Fall","GEOS","3504","Mineralogy","Michel","3.53","41.7","16.7","16.7","8.3","16.7","0","0","0","0","0","0","0","0","12","84763","  3"
"2020-21","Fall","GEOS","3504","Mineralogy","Ross","3.23","50","8.3","0","8.3","25","0","0","0","0","0","0","8.3","0","12","85371","  3"
"2022-23","Fall","GEOS","3504","Mineralogy","Ross","3.34","8.3","33.3","25","16.7","16.7","0","0","0","0","0","0","0","0","12","85808","  3"
"2022-23","Fall","GEOS","3504","Mineralogy","Ross","3.07","25","16.7","0","16.7","16.7","8.3","8.3","8.3","0","0","0","0","0","12","91013","  3"
"2022-23","Fall","GEOS","3504","Mineralogy","Ross","3.45","46.2","7.7","23.1","7.7","0","7.7","7.7","0","0","0","0","0","0","13","85807","  3"
"2019-20","Fall","GEOS","3504","Mineralogy","Michel","3.7","28.6","50","21.4","0","0","0","0","0","0","0","0","0","0","14","84963","  3"
"2019-20","Fall","GEOS","3504","Mineralogy","Michel","3.42","41.2","17.6","11.8","0","17.6","5.9","5.9","0","0","0","0","0","0","17","84962","  3"
