"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.6","60","0","0","40","0","0","0","0","0","0","0","0","0","5","84943","  1"
"2020-21","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.6","80","0","0","0","0","0","20","0","0","0","0","0","0","5","85344","  1"
"2019-20","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","84944","  1"
"2020-21","Spring","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.88","87.5","0","0","12.5","0","0","0","0","0","0","0","0","0","8","15719","  1"
"2021-22","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.75","50","25","25","0","0","0","0","0","0","0","0","0","0","8","85492","  1"
"2021-22","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.59","37.5","25","12.5","25","0","0","0","0","0","0","0","0","0","8","85493","  1"
"2019-20","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.78","50","40","0","10","0","0","0","0","0","0","0","0","0","10","84945","  1"
"2020-21","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.93","90","0","10","0","0","0","0","0","0","0","0","0","0","10","85342","  1"
"2022-23","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.66","40","20","40","0","0","0","0","0","0","0","0","0","0","10","85788","  1"
"2019-20","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","84946","  1"
"2021-22","Spring","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.37","27.3","27.3","9.1","27.3","0","0","0","9.1","0","0","0","0","0","11","15863","  1"
"2019-20","Spring","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.89","71.4","21.4","7.1","0","0","0","0","0","0","0","0","0","0","14","15278","  1"
"2019-20","Spring","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.76","85.7","0","7.1","0","0","0","0","0","7.1","0","0","0","0","14","15280","  1"
"2022-23","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.29","50","7.1","7.1","21.4","0","0","7.1","0","0","0","0","7.1","0","14","90824","  1"
"2019-20","Spring","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.88","81.3","6.3","6.3","6.3","0","0","0","0","0","0","0","0","0","16","15279","  1"
"2020-21","Fall","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.76","94.1","0","0","0","0","0","0","0","0","0","0","5.9","0","17","85343","  1"
"2020-21","Spring","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.75","82.4","5.9","0","5.9","0","0","0","0","0","5.9","0","0","0","17","15718","  1"
"2022-23","Spring","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.53","70.6","5.9","5.9","0","0","0","11.8","0","0","5.9","0","0","0","17","16026","  1"
"2022-23","Spring","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.28","64.7","5.9","0","11.8","0","0","5.9","0","0","0","0","11.8","0","17","21208","  1"
"2020-21","Spring","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.63","78.9","5.3","5.3","0","0","0","5.3","0","0","0","0","5.3","0","19","15720","  1"
"2021-22","Spring","GEOS","1124","Earth Res, Society & Env Lab","Chermak","3.33","42.1","5.3","15.8","10.5","5.3","15.8","5.3","0","0","0","0","0","0","19","15861","  1"
