"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","GEOS","1024","Earth Resources, Soc, & Env","Fedele","3.62","51.5","12.1","18.2","12.1","3","3","0","0","0","0","0","0","0","33","15267","  3"
"2022-23","Spring","GEOS","1024","Earth Resources, Soc, & Env","Chermak","3.33","17.9","15.4","25.6","35.9","2.6","0","2.6","0","0","0","0","0","0","39","16016","  3"
"2020-21","Spring","GEOS","1024","Earth Resources, Soc, & Env","Chermak","3.5","44.4","24.4","20","2.2","0","0","4.4","0","0","0","0","4.4","0","45","15707","  3"
"2021-22","Spring","GEOS","1024","Earth Resources, Soc, & Env","Chermak","3.64","55.3","12.8","10.6","12.8","6.4","2.1","0","0","0","0","0","0","0","47","15851","  3"
"2022-23","Spring","GEOS","1024","Earth Resources, Soc, & Env","Chermak","3.37","46.9","6.1","16.3","14.3","6.1","2","4.1","0","0","0","0","4.1","1","49","16017","  3"
"2018-19","Spring","GEOS","1024","Earth Resources, Soc, & Env","Fedele","3.28","32.7","11.5","23.1","21.2","0","3.8","1.9","0","0","1.9","0","3.8","0","52","14918","  3"
"2020-21","Spring","GEOS","1024","Earth Resources, Soc, & Env","Chermak","3.37","35.1","17.5","17.5","12.3","3.5","5.3","7","0","0","1.8","0","0","0","57","15706","  3"
"2020-21","Spring","GEOS","1024","Earth Resources, Soc, & Env","Sublett","3.63","66.1","0","15.3","6.8","6.8","3.4","0","0","1.7","0","0","0","1","59","15708","  3"
"2021-22","Spring","GEOS","1024","Earth Resources, Soc, & Env","Chermak","3.47","42.4","13.6","13.6","18.2","3","4.5","4.5","0","0","0","0","0","0","66","15850","  3"
"2018-19","Fall","GEOS","1024","Earth Resources, Soc, & Env","Fedele","3.24","21.4","28.6","17.1","4.3","11.4","8.6","5.7","0","0","0","1.4","1.4","1","70","84736","  3"
"2018-19","Spring","GEOS","1024","Earth Resources, Soc, & Env","Chermak","3.52","49.4","9.6","16.9","13.3","2.4","3.6","2.4","2.4","0","0","0","0","0","83","14920","  3"
"2022-23","Fall","GEOS","1024","Earth Resources, Soc, & Env","Chermak","3.53","43.7","18.4","16.1","12.6","2.3","3.4","2.3","0","0","0","0","1.1","2","87","85774","  3"
"2022-23","Fall","GEOS","1024","Earth Resources, Soc, & Env","Chermak","3.55","51.6","12.9","12.9","12.9","3.2","2.2","2.2","1.1","0","0","0","1.1","0","93","85773","  3"
"2020-21","Fall","GEOS","1024","Earth Resources, Soc, & Env","Fedele","3.31","54","1","10","8","11","6","2","3","1","0","1","3","2","100","85326","  3"
"2018-19","Spring","GEOS","1024","Earth Resources, Soc, & Env","Fedele","3.28","26.4","23.6","15.1","15.1","12.3","0","0","2.8","0.9","0","0.9","2.8","1","106","14921","  3"
"2018-19","Fall","GEOS","1024","Earth Resources, Soc, & Env","Fedele","3.43","41.3","14.7","13.8","18.3","3.7","2.8","2.8","0","0","1.8","0","0.9","1","109","84733","  3"
"2019-20","Spring","GEOS","1024","Earth Resources, Soc, & Env","Fedele","3.59","42","27.7","15.1","5","4.2","0.8","3.4","1.7","0","0","0","0","0","119","15268","  3"
"2021-22","Fall","GEOS","1024","Earth Resources, Soc, & Env","Neser","3.74","75.6","4.1","5.7","8.1","1.6","0.8","2.4","0.8","0.8","0","0","0","0","123","85475","  3"
"2018-19","Fall","GEOS","1024","Earth Resources, Soc, & Env","Chermak","3.5","36.5","21.4","17.5","14.3","4.8","1.6","3.2","0.8","0","0","0","0","0","126","84735","  3"
"2019-20","Fall","GEOS","1024","Earth Resources, Soc, & Env","Fedele","3.27","29.4","29.4","9.5","8.7","7.1","4","2.4","4","2.4","0","0","3.2","3","126","84930","  3"
