"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Spring","AS","4216","Natl Security Forces","Dorminey","3.71","36.4","45.5","13.6","0","4.5","0","0","0","0","0","0","0","0","22","11054","  3"
"2019-20","Spring","AS","4216","Natl Security Forces","Chesley","3.88","86.4","4.5","4.5","0","0","4.5","0","0","0","0","0","0","0","22","11185","  3"
"2021-22","Spring","AS","4216","Natl Security Forces","Baker","4","100","0","0","0","0","0","0","0","0","0","0","0","0","22","11295","  3"
"2022-23","Spring","AS","4216","Natl Security Forces","Lowe","4","100","0","0","0","0","0","0","0","0","0","0","0","0","23","11339","  3"
"2020-21","Spring","AS","4216","Natl Security Forces","Chesley","3.97","95.8","0","4.2","0","0","0","0","0","0","0","0","0","0","24","11281","  3"
"2021-22","Spring","AS","4216","Natl Security Forces","Baker","3.92","83.3","8.3","8.3","0","0","0","0","0","0","0","0","0","0","24","11296","  3"
"2022-23","Spring","AS","4216","Natl Security Forces","Lowe","4","100","0","0","0","0","0","0","0","0","0","0","0","0","26","11340","  3"
"2018-19","Spring","AS","4216","Natl Security Forces","Dorminey","3.71","48.1","25.9","14.8","11.1","0","0","0","0","0","0","0","0","0","27","11055","  3"
"2019-20","Spring","AS","4216","Natl Security Forces","Chesley","3.97","96.3","0","3.7","0","0","0","0","0","0","0","0","0","0","27","11186","  3"
"2020-21","Spring","AS","4216","Natl Security Forces","Chesley","3.97","96.3","0","3.7","0","0","0","0","0","0","0","0","0","0","27","11282","  3"
