Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
2021-22,Fall,AS,2115,The Development of Air Power,Pruitt,3.98,92.9,7.1,0,0,0,0,0,0,0,0,0,0,0,14,81242,1
2021-22,Fall,AS,2115,The Development of Air Power,Pruitt,3.84,62.5,25,12.5,0,0,0,0,0,0,0,0,0,0,16,81244,1
2019-20,Fall,AS,2115,The Development of Air Power,Burton,3.79,84.2,5.3,5.3,0,0,0,0,0,0,5.3,0,0,0,19,91096,1
2021-22,Fall,AS,2115,The Development of Air Power,Pruitt,3.94,85,10,5,0,0,0,0,0,0,0,0,0,0,20,81243,1
2020-21,Fall,AS,2115,The Development of Air Power,Drinkard,3.61,39.1,30.4,17.4,8.7,0,0,4.3,0,0,0,0,0,0,23,81219,1
2018-19,Fall,AS,2115,The Development of Air Power,Drinkard,3.9,79.2,16.7,0,0,4.2,0,0,0,0,0,0,0,0,24,81008,1
2019-20,Fall,AS,2115,The Development of Air Power,Burton,3.96,91.7,4.2,4.2,0,0,0,0,0,0,0,0,0,0,24,81070,1
2020-21,Fall,AS,2115,The Development of Air Power,Drinkard,3.66,52,20,16,4,4,0,4,0,0,0,0,0,0,25,81220,1
2020-21,Fall,AS,2115,The Development of Air Power,Drinkard,3.28,6.5,29,32.3,12.9,12.9,6.5,0,0,0,0,0,0,0,31,81221,1
2019-20,Fall,AS,2115,The Development of Air Power,Burton,3.93,85.3,11.8,0,0,2.9,0,0,0,0,0,0,0,0,34,81069,1
2018-19,Fall,AS,2115,The Development of Air Power,Drinkard,3.84,69.2,17.9,10.3,0,2.6,0,0,0,0,0,0,0,0,39,81009,1
2022-23,Fall,AS,2115,The Development of Air Power,Cousin,3.78,85.7,9.5,0,0,0,0,0,0,0,0,0,4.8,0,21,81346,1
2022-23,Fall,AS,2115,The Development of Air Power,Cousin,3.83,95.7,0,0,0,0,0,0,0,0,0,0,4.3,0,23,81344,1
2022-23,Fall,AS,2115,The Development of Air Power,Cousin,4,100,0,0,0,0,0,0,0,0,0,0,0,0,25,81345,1
