"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Spring","AS","3216","AF Management & Leadership","Cade","4","100","0","0","0","0","0","0","0","0","0","0","0","0","17","11337","  3"
"2022-23","Spring","AS","3216","AF Management & Leadership","Cade","3.94","94.4","0","0","5.6","0","0","0","0","0","0","0","0","0","18","11338","  3"
"2021-22","Spring","AS","3216","AF Management & Leadership","Meskimen","3.89","81","4.8","14.3","0","0","0","0","0","0","0","0","0","0","21","11294","  3"
"2020-21","Spring","AS","3216","AF Management & Leadership","Meskimen","3.96","95.7","0","0","4.3","0","0","0","0","0","0","0","0","0","23","11279","  3"
"2020-21","Spring","AS","3216","AF Management & Leadership","Meskimen","3.9","91.7","0","4.2","0","0","4.2","0","0","0","0","0","0","0","24","11280","  3"
"2018-19","Spring","AS","3216","AF Management & Leadership","Burton","3.62","32","36","20","8","4","0","0","0","0","0","0","0","0","25","11053","  3"
"2019-20","Spring","AS","3216","AF Management & Leadership","Pruitt","3.89","84","4","8","4","0","0","0","0","0","0","0","0","0","25","11183","  3"
"2019-20","Spring","AS","3216","AF Management & Leadership","Pruitt","3.95","92","4","0","4","0","0","0","0","0","0","0","0","0","25","11184","  3"
"2018-19","Spring","AS","3216","AF Management & Leadership","Burton","3.73","59.3","11.1","18.5","11.1","0","0","0","0","0","0","0","0","0","27","11052","  3"
"2021-22","Spring","AS","3216","AF Management & Leadership","Meskimen","3.94","89.7","3.4","6.9","0","0","0","0","0","0","0","0","0","0","29","11292","  3"
