"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Fall","ESM","2104","Statics","Gragg","2.39","11.5","11.5","0","11.5","11.5","7.7","11.5","15.4","7.7","7.7","0","3.8","1","26","84900","  3"
"2022-23","Fall","ESM","2104","Statics","Pendar","2.75","25","14.3","7.1","10.7","3.6","0","10.7","14.3","3.6","3.6","3.6","3.6","14","28","85115","  3"
"2018-19","Fall","ESM","2104","Statics","Gragg","2.53","20.7","3.4","3.4","13.8","6.9","13.8","13.8","10.3","3.4","0","6.9","3.4","7","29","84276","  3"
"2019-20","Spring","ESM","2104","Statics","Galitz","3.57","51.7","20.7","6.9","10.3","0","3.4","0","6.9","0","0","0","0","0","29","14709","  3"
"2020-21","Fall","ESM","2104","Statics","Saverot","2.73","10.3","6.9","6.9","24.1","24.1","10.3","3.4","6.9","0","3.4","0","3.4","0","29","84752","  3"
"2021-22","Spring","ESM","2104","Statics","Gragg","2.05","2.9","5.7","2.9","14.3","0","8.6","31.4","14.3","2.9","5.7","5.7","5.7","5","35","20406","  3"
"2019-20","Fall","ESM","2104","Statics","Gragg","2.43","10","12.5","2.5","15","7.5","2.5","17.5","17.5","5","2.5","5","2.5","0","40","84442","  3"
"2020-21","Fall","ESM","2104","Statics","Davison","2.85","22.5","7.5","7.5","12.5","7.5","17.5","17.5","2.5","2.5","2.5","0","0","2","40","84751","  3"
"2019-20","Spring","ESM","2104","Statics","Davison","3.59","61","9.8","9.8","9.8","2.4","0","2.4","0","4.9","0","0","0","1","41","14711","  3"
"2020-21","Spring","ESM","2104","Statics","Saverot","2.67","14.6","7.3","9.8","14.6","12.2","14.6","14.6","2.4","0","4.9","0","4.9","2","41","15049","  3"
"2021-22","Fall","ESM","2104","Statics","Gragg","2.66","17.1","2.4","2.4","29.3","2.4","14.6","17.1","9.8","0","0","2.4","2.4","2","41","84899","  3"
"2022-23","Fall","ESM","2104","Statics","Gragg","2.23","7.3","0","2.4","17.1","4.9","12.2","24.4","14.6","9.8","7.3","0","0","7","41","85121","  3"
"2020-21","Spring","ESM","2104","Statics","Lord","2.59","21.4","7.1","4.8","7.1","14.3","11.9","11.9","4.8","4.8","2.4","4.8","4.8","1","42","15050","  3"
"2019-20","Spring","ESM","2104","Statics","Pendar","2.9","18.2","11.4","20.5","11.4","11.4","6.8","11.4","0","2.3","0","2.3","4.5","0","44","14712","  3"
"2021-22","Spring","ESM","2104","Statics","Davison","2.58","33.3","4.4","2.2","13.3","4.4","8.9","2.2","4.4","6.7","4.4","4.4","11.1","18","45","15177","  3"
"2021-22","Fall","ESM","2104","Statics","Galitz","3.17","42.6","8.5","6.4","17","8.5","2.1","6.4","0","0","2.1","0","6.4","1","47","84889","  3"
"2018-19","Fall","ESM","2104","Statics","Davison","2.47","14","4","6","14","14","12","8","8","4","10","6","0","9","50","89391","  3"
"2020-21","Fall","ESM","2104","Statics","Gragg","2.51","3.8","11.5","3.8","25","5.8","21.2","11.5","7.7","0","3.8","1.9","3.8","0","52","84753","  3"
"2019-20","Spring","ESM","2104","Statics","Galitz","3.56","58.5","5.7","9.4","9.4","9.4","3.8","3.8","0","0","0","0","0","0","53","14710","  3"
"2021-22","Fall","ESM","2104","Statics","Gragg","2.6","17","13.2","1.9","13.2","1.9","7.5","20.8","11.3","7.5","0","5.7","0","5","53","84891","  3"
"2022-23","Spring","ESM","2104","Statics","Gragg","2.4","1.9","3.8","0","28.3","11.3","26.4","11.3","5.7","3.8","3.8","1.9","1.9","2","53","15335","  3"
"2018-19","Fall","ESM","2104","Statics","Gragg","2.47","12.7","3.6","1.8","23.6","5.5","16.4","10.9","14.5","3.6","0","3.6","3.6","19","55","84281","  3"
"2022-23","Spring","ESM","2104","Statics","Bolton","2.67","25.5","1.8","1.8","32.7","0","0","10.9","14.5","1.8","5.5","0","5.5","8","55","15334","  3"
"2021-22","Fall","ESM","2104","Statics","Gragg","2.08","3.6","5.4","1.8","10.7","12.5","10.7","19.6","12.5","8.9","1.8","5.4","7.1","4","56","91186","  3"
"2022-23","Fall","ESM","2104","Statics","Bolton","2.62","26.3","3.5","3.5","19.3","1.8","1.8","17.5","15.8","0","0","5.3","5.3","14","57","85114","  3"
"2022-23","Spring","ESM","2104","Statics","Davison","2.73","29.8","8.8","3.5","12.3","7","10.5","5.3","5.3","0","10.5","0","7","12","57","15332","  3"
"2021-22","Fall","ESM","2104","Statics","Davison","2.66","13.8","6.9","13.8","19","8.6","6.9","6.9","10.3","3.4","6.9","1.7","1.7","12","58","84896","  3"
"2020-21","Fall","ESM","2104","Statics","Galitz","3.33","32.2","11.9","22","11.9","10.2","5.1","5.1","1.7","0","0","0","0","2","59","84755","  3"
"2022-23","Fall","ESM","2104","Statics","Aidi","2.4","10.2","8.5","6.8","10.2","11.9","8.5","20.3","6.8","6.8","1.7","1.7","6.8","8","59","85113","  3"
"2020-21","Fall","ESM","2104","Statics","Tahmasian","2.81","26.7","10","5","11.7","8.3","11.7","8.3","8.3","1.7","1.7","3.3","3.3","0","60","90691","  3"
