"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Fall","ESM","2074","Computational Methods","Pitt","2.32","0","0","20","0","0","20","60","0","0","0","0","0","0","5","84271","  2"
"2019-20","Fall","ESM","2074","Computational Methods","Pitt","3.26","20","0","40","20","20","0","0","0","0","0","0","0","0","5","84433","  2"
"2022-23","Fall","ESM","2074","Computational Methods","Atkins","2.28","0","20","0","20","0","0","20","20","0","20","0","0","0","5","85106","  2"
"2022-23","Spring","ESM","2074","Computational Methods","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","15331","  2"
"2018-19","Spring","ESM","2074","Computational Methods","Staples","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","6","14418","  2"
"2021-22","Spring","ESM","2074","Computational Methods","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","0","7","15170","  2"
"2018-19","Spring","ESM","2074","Computational Methods","Staples","3.88","87.5","0","0","12.5","0","0","0","0","0","0","0","0","0","8","14420","  2"
"2021-22","Spring","ESM","2074","Computational Methods","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","15171","  2"
"2022-23","Spring","ESM","2074","Computational Methods","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","15329","  2"
"2022-23","Spring","ESM","2074","Computational Methods","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","15330","  2"
"2021-22","Spring","ESM","2074","Computational Methods","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","15172","  2"
"2018-19","Spring","ESM","2074","Computational Methods","Staples","3.73","91.7","0","0","0","0","0","0","0","0","0","8.3","0","0","12","14419","  2"
"2019-20","Spring","ESM","2074","Computational Methods","Staples","3.27","50","0","8.3","16.7","0","16.7","0","0","8.3","0","0","0","0","12","14705","  2"
"2022-23","Fall","ESM","2074","Computational Methods","Atkins","3.11","41.7","0","16.7","8.3","8.3","8.3","8.3","0","0","0","8.3","0","3","12","85105","  2"
"2021-22","Spring","ESM","2074","Computational Methods","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","1","14","15169","  2"
"2022-23","Spring","ESM","2074","Computational Methods","Staples","3.98","93.3","6.7","0","0","0","0","0","0","0","0","0","0","0","15","15328","  2"
"2018-19","Spring","ESM","2074","Computational Methods","Staples","3.98","94.4","5.6","0","0","0","0","0","0","0","0","0","0","1","18","14417","  2"
