"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","ESM","2114","Statics & Structures","Ahmadi","3.1","29.4","17.6","23.5","0","5.9","0","11.8","5.9","0","0","0","5.9","0","17","20869","  3"
"2018-19","Spring","ESM","2114","Statics & Structures","Tahmasian","2.02","8.3","4.2","0","12.5","12.5","8.3","8.3","8.3","12.5","12.5","4.2","8.3","2","24","20218","  3"
"2021-22","Spring","ESM","2114","Statics & Structures","Tahmasian","2.65","25","7.1","14.3","0","3.6","17.9","3.6","3.6","14.3","3.6","7.1","0","1","28","15178","  3"
"2022-23","Fall","ESM","2114","Statics & Structures","Tahmasian","1.71","10.7","0","0","7.1","3.6","10.7","10.7","14.3","14.3","3.6","7.1","17.9","10","28","85124","  3"
"2021-22","Fall","ESM","2114","Statics & Structures","Tahmasian","2.9","24.1","17.2","10.3","10.3","3.4","10.3","3.4","3.4","6.9","6.9","3.4","0","9","29","84902","  3"
"2020-21","Spring","ESM","2114","Statics & Structures","Tahmasian","2.53","25.8","0","6.5","6.5","16.1","12.9","3.2","9.7","3.2","6.5","3.2","6.5","6","31","15053","  3"
"2022-23","Spring","ESM","2114","Statics & Structures","Tahmasian","2.01","12.2","4.1","6.1","4.1","12.2","8.2","6.1","10.2","8.2","8.2","6.1","14.3","3","49","15336","  3"
"2020-21","Fall","ESM","2114","Statics & Structures","Tahmasian","2.47","13.2","7.5","3.8","9.4","5.7","30.2","5.7","5.7","13.2","0","3.8","1.9","1","53","91742","  3"
"2022-23","Fall","ESM","2114","Statics & Structures","Tahmasian","2.52","18.2","10.6","7.6","7.6","6.1","13.6","9.1","3.8","7.6","4.5","7.6","3.8","18","132","85123","  3"
"2021-22","Fall","ESM","2114","Statics & Structures","Tahmasian","2.59","24.6","6.5","3.6","11.6","5.8","10.9","9.4","7.2","8.7","3.6","3.6","4.3","12","138","84901","  3"
"2018-19","Fall","ESM","2114","Statics & Structures","Tahmasian","2.41","12.7","6.3","11.4","9.5","5.7","13.9","12.7","5.7","7.6","7.6","1.9","5.1","18","158","90165","  3"
"2019-20","Fall","ESM","2114","Statics & Structures","Tahmasian","2.58","20.3","7","9.3","7.6","5.8","18","7","7.6","5.8","4.7","1.7","5.2","20","172","84450","  3"
"2020-21","Fall","ESM","2114","Statics & Structures","Tahmasian","2.85","22.1","13.2","6.8","16.3","6.3","12.6","7.4","3.2","4.7","2.6","1.6","3.2","0","190","84758","  3"
