"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Fall","ESM","3024","Intro Fluid Mechs","Stremler","3.1","11.1","11.1","22.2","33.3","0","22.2","0","0","0","0","0","0","0","9","84295","  3"
"2018-19","Fall","ESM","3024","Intro Fluid Mechs","Stremler","3.36","18.2","18.2","18.2","45.5","0","0","0","0","0","0","0","0","0","11","84300","  3"
"2018-19","Fall","ESM","3024","Intro Fluid Mechs","Stremler","3.08","25","0","25","25","8.3","0","8.3","0","8.3","0","0","0","0","12","84298","  3"
"2018-19","Fall","ESM","3024","Intro Fluid Mechs","Stremler","3.57","50","14.3","7.1","21.4","0","7.1","0","0","0","0","0","0","0","14","84297","  3"
"2019-20","Fall","ESM","3024","Intro Fluid Mechs","Stremler","3.01","14.3","14.3","21.4","7.1","21.4","0","14.3","7.1","0","0","0","0","0","14","84465","  3"
"2018-19","Fall","ESM","3024","Intro Fluid Mechs","Stremler","3.24","29.4","23.5","5.9","17.6","11.8","0","0","0","11.8","0","0","0","0","17","84299","  3"
"2019-20","Fall","ESM","3024","Intro Fluid Mechs","Stremler","3.33","16.7","33.3","22.2","0","22.2","0","0","5.6","0","0","0","0","0","18","84461","  3"
"2019-20","Fall","ESM","3024","Intro Fluid Mechs","Stremler","3.59","44.4","22.2","16.7","5.6","5.6","5.6","0","0","0","0","0","0","0","18","84463","  3"
"2019-20","Fall","ESM","3024","Intro Fluid Mechs","Stremler","3.38","15","30","40","5","0","0","10","0","0","0","0","0","0","20","84460","  3"
"2019-20","Fall","ESM","3024","Intro Fluid Mechs","Stremler","3.35","35","15","20","10","5","10","0","0","5","0","0","0","0","20","84462","  3"
