"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Fall","ECON","2894","Intro Philosophy Politics Econ","Moehler","3.88","60","40","0","0","0","0","0","0","0","0","0","0","0","5","84085","  3"
"2018-19","Fall","ECON","2894","Intro Philosophy Politics Econ","Rowe","3.53","14.3","42.9","28.6","14.3","0","0","0","0","0","0","0","0","0","7","83497","  3"
"2019-20","Fall","ECON","2894","Intro Philosophy Politics Econ","Moehler","3.64","0","85.7","14.3","0","0","0","0","0","0","0","0","0","0","7","83662","  3"
"2020-21","Fall","ECON","2894","Intro Philosophy Politics Econ","Moehler","3.73","42.9","42.9","0","14.3","0","0","0","0","0","0","0","0","0","7","83966","  3"
"2018-19","Spring","ECON","2894","Intro Philosophy Politics Econ","Hersch","3.3","37.5","37.5","12.5","0","0","0","0","0","0","0","0","12.5","0","8","13639","  3"
"2020-21","Spring","ECON","2894","Intro Philosophy Politics Econ","Hersch","2.88","0","25","12.5","37.5","0","12.5","0","0","0","12.5","0","0","0","8","14270","  3"
"2019-20","Spring","ECON","2894","Intro Philosophy Politics Econ","Moehler","3.87","55.6","44.4","0","0","0","0","0","0","0","0","0","0","0","9","14002","  3"
"2020-21","Spring","ECON","2894","Intro Philosophy Politics Econ","Moehler","3.75","30","60","10","0","0","0","0","0","0","0","0","0","0","10","14271","  3"
"2021-22","Spring","ECON","2894","Intro Philosophy Politics Econ","Moehler","3.82","40","60","0","0","0","0","0","0","0","0","0","0","0","10","14379","  3"
"2019-20","Spring","ECON","2894","Intro Philosophy Politics Econ","Rowe","3.81","36.4","63.6","0","0","0","0","0","0","0","0","0","0","0","11","20294","  3"
"2021-22","Fall","ECON","2894","Intro Philosophy Politics Econ","Wendt","2.76","0","18.2","9.1","27.3","9.1","9.1","18.2","9.1","0","0","0","0","0","11","91820","  3"
