"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Fall","GEOS","3304","Geomorphology","Eriksson","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","91471","  3"
"2019-20","Spring","GEOS","3304","Geomorphology","Eriksson","3.62","66.7","0","0","16.7","16.7","0","0","0","0","0","0","0","0","6","15294","  3"
"2018-19","Spring","GEOS","3304","Geomorphology","Eriksson","2.35","23.1","0","15.4","0","7.7","0","23.1","0","7.7","15.4","0","7.7","0","13","14948","  3"
"2020-21","Spring","GEOS","3304","Geomorphology","Eriksson","2.9","11.8","5.9","23.5","11.8","17.6","5.9","23.5","0","0","0","0","0","0","17","15739","  3"
"2021-22","Spring","GEOS","3304","Geomorphology","Daniels","2.67","12.5","0","12.5","29.2","0","20.8","16.7","0","0","4.2","4.2","0","0","24","15884","  3"
"2022-23","Spring","GEOS","3304","Geomorphology","Allen","3.22","34.5","6.9","6.9","34.5","3.4","6.9","3.4","0","0","0","0","3.4","0","29","16045","  3"
