"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","ENGR","4134","Env Life Cycle Assessment","McGinnis","3.5","31.6","26.3","21.1","13.2","2.6","2.6","0","2.6","0","0","0","0","0","38","14648","  3"
"2019-20","Spring","ENGR","4134","Env Life Cycle Assessment","McGinnis","3.76","63.4","19.5","12.2","0","2.4","0","0","0","2.4","0","0","0","0","41","14647","  3"
"2021-22","Spring","ENGR","4134","Env Life Cycle Assessment","McGinnis","3.1","15.7","21.6","15.7","21.6","3.9","9.8","3.9","2","2","3.9","0","0","0","51","15109","  3"
"2022-23","Spring","ENGR","4134","Env Life Cycle Assessment","McGinnis","3.37","23.5","25.5","19.6","11.8","9.8","7.8","2","0","0","0","0","0","1","51","15271","  3"
"2021-22","Spring","ENGR","4134","Env Life Cycle Assessment","McGinnis","3.18","12.9","27.4","8.1","29","9.7","4.8","1.6","6.5","0","0","0","0","1","62","15110","  3"
"2020-21","Spring","ENGR","4134","Env Life Cycle Assessment","McGinnis","3.42","27.4","20.5","27.4","11","8.2","2.7","1.4","1.4","0","0","0","0","0","73","14983","  3"
"2022-23","Spring","ENGR","4134","Env Life Cycle Assessment","McGinnis","3.32","21.9","24.7","19.2","17.8","4.1","6.8","4.1","0","0","1.4","0","0","2","73","15270","  3"
"2020-21","Spring","ENGR","4134","Env Life Cycle Assessment","McGinnis","3.62","45.9","27","13.5","8.1","1.4","0","2.7","0","0","0","0","1.4","0","74","14984","  3"
"2018-19","Spring","ENGR","4134","Env Life Cycle Assessment","McGinnis","3.28","12.2","26.8","28","17.1","6.1","4.9","3.7","0","0","1.2","0","0","0","82","14359","  3"
"2018-19","Spring","ENGR","4134","Env Life Cycle Assessment","McGinnis","3.28","11.1","31.1","23.3","20","6.7","1.1","4.4","1.1","0","0","0","1.1","0","90","14358","  3"
