"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Fall","CHN","1106","Elementary Chinese","Teo","3.96","85.7","14.3","0","0","0","0","0","0","0","0","0","0","0","7","82429","  3"
"2021-22","Fall","CHN","1106","Elementary Chinese","Chang","3.16","42.9","14.3","0","0","14.3","0","14.3","14.3","0","0","0","0","0","7","82803","  3"
"2020-21","Fall","CHN","1106","Elementary Chinese","Chang","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","82727","  3"
"2019-20","Fall","CHN","1106","Elementary Chinese","Moore","3.62","54.5","18.2","0","9.1","18.2","0","0","0","0","0","0","0","0","11","82516","  3"
"2020-21","Spring","CHN","1106","Elementary Chinese","Moore","3.72","75","8.3","0","8.3","0","0","8.3","0","0","0","0","0","0","12","12848","  3"
"2021-22","Spring","CHN","1106","Elementary Chinese","Chang","3.4","50","25","0","0","8.3","0","0","8.3","8.3","0","0","0","1","12","12935","  3"
"2022-23","Fall","CHN","1106","Elementary Chinese","Chang","3.65","50","33.3","0","0","8.3","8.3","0","0","0","0","0","0","1","12","82949","  3"
"2020-21","Spring","CHN","1106","Elementary Chinese","Teo","3.95","84.6","15.4","0","0","0","0","0","0","0","0","0","0","0","13","12849","  3"
"2018-19","Spring","CHN","1106","Elementary Chinese","Teo","3.81","78.6","7.1","0","7.1","7.1","0","0","0","0","0","0","0","0","14","12525","  3"
"2019-20","Spring","CHN","1106","Elementary Chinese","Moore","3.88","85.7","0","7.1","7.1","0","0","0","0","0","0","0","0","0","14","12673","  3"
"2021-22","Spring","CHN","1106","Elementary Chinese","Chang","3.65","50","28.6","7.1","7.1","0","0","7.1","0","0","0","0","0","2","14","12934","  3"
"2022-23","Spring","CHN","1106","Elementary Chinese","Chang","3.92","73.3","26.7","0","0","0","0","0","0","0","0","0","0","0","15","13043","  3"
"2022-23","Spring","CHN","1106","Elementary Chinese","Chang","3.67","58.8","17.6","5.9","11.8","0","0","5.9","0","0","0","0","0","0","17","13044","  3"
"2018-19","Spring","CHN","1106","Elementary Chinese","Teo","3.92","80","15","5","0","0","0","0","0","0","0","0","0","0","20","12526","  3"
"2019-20","Spring","CHN","1106","Elementary Chinese","Teo","3.82","70","20","0","5","5","0","0","0","0","0","0","0","0","20","12672","  3"
