"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Fall","ECE","3054","Electrical Theory","Ngo","2.73","5.3","10.5","15.8","10.5","26.3","5.3","10.5","10.5","5.3","0","0","0","3","19","83456","  3"
"2022-23","Fall","ECE","3054","Electrical Theory","Lu","2.14","16.7","4.2","0","12.5","0","16.7","8.3","4.2","8.3","12.5","12.5","4.2","1","24","83627","  3"
"2022-23","Spring","ECE","3054","Electrical Theory","Orlowski","3.65","58","22","4","10","0","0","4","0","0","0","0","2","0","50","13775","  3"
"2021-22","Spring","ECE","3054","Electrical Theory","Manteghi","3.38","25","25","19.2","11.5","13.5","1.9","1.9","1.9","0","0","0","0","3","52","13651","  3"
"2020-21","Fall","ECE","3054","Electrical Theory","Orlowski","3.38","28.6","20.6","20.6","11.1","9.5","4.8","4.8","0","0","0","0","0","1","63","83355","  3"
"2019-20","Spring","ECE","3054","Electrical Theory","Orlowski","3.79","81.3","7.8","3.1","1.6","0","1.6","3.1","0","0","0","0","1.6","0","64","13369","  3"
"2019-20","Fall","ECE","3054","Electrical Theory","Orlowski","3.15","25.8","15.2","21.2","12.1","10.6","4.5","1.5","0","3","3","0","3","0","66","83113","  3"
"2020-21","Spring","ECE","3054","Electrical Theory","Orlowski","3.65","54.1","17.6","16.2","6.8","1.4","2.7","0","0","0","0","0","1.4","0","74","13543","  3"
"2018-19","Spring","ECE","3054","Electrical Theory","Orlowski","3.05","26.8","17.1","12.2","12.2","7.3","4.9","7.3","3.7","1.2","1.2","3.7","2.4","3","82","13068","  3"
"2018-19","Fall","ECE","3054","Electrical Theory","Earle","2.41","9.8","6.9","1","19.6","3.9","17.6","18.6","7.8","1","8.8","2.9","2","8","102","82972","  3"
