"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Fall","ECE","4624","DSP & Filter Design","Beex","2.35","16.7","16.7","0","0","16.7","0","16.7","16.7","0","0","0","16.7","0","6","89132","  3"
"2019-20","Fall","ECE","4624","DSP & Filter Design","Talty","3.67","70","10","0","0","10","10","0","0","0","0","0","0","0","10","83160","  3"
"2021-22","Fall","ECE","4624","DSP & Filter Design","Lanzerotti","3.91","90.9","0","0","9.1","0","0","0","0","0","0","0","0","0","11","83506","  3"
"2022-23","Fall","ECE","4624","DSP & Filter Design","Lanzerotti","3.73","62.5","12.5","6.3","18.8","0","0","0","0","0","0","0","0","0","16","83680","  3"
"2020-21","Fall","ECE","4624","DSP & Filter Design","Talty","3.41","60.7","14.3","0","3.6","0","3.6","10.7","0","3.6","0","0","3.6","0","28","83402","  3"
