"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Spring","BIOL","2604","General Microbiology","Yang","3.17","29.7","14.3","9.9","22","5.5","2.2","11","1.1","2.2","0","0","2.2","0","91","11647","  3"
"2019-20","Spring","BIOL","2604","General Microbiology","Yang","3.41","44.6","13","6.5","17.4","5.4","2.2","9.8","1.1","0","0","0","0","0","92","11523","  3"
"2021-22","Spring","BIOL","2604","General Microbiology","Popham","3.03","31.9","5.3","8.5","19.1","11.7","5.3","8.5","3.2","1.1","2.1","0","3.2","10","94","11649","  3"
"2019-20","Spring","BIOL","2604","General Microbiology","Popham","3.56","43.2","23.2","9.5","18.9","2.1","1.1","0","1.1","0","0","0","1.1","0","95","11522","  3"
"2022-23","Spring","BIOL","2604","General Microbiology","Seyler","2.95","26.3","10.5","10.5","10.5","11.6","4.2","11.6","8.4","1.1","4.2","0","1.1","5","95","11689","  3"
"2022-23","Spring","BIOL","2604","General Microbiology","Melville","2.85","22.7","16.5","11.3","8.2","9.3","10.3","6.2","2.1","4.1","1","0","8.2","17","97","11687","  3"
"2018-19","Spring","BIOL","2604","General Microbiology","Melville","2.92","24","9.6","17.3","5.8","10.6","11.5","11.5","2.9","1","1.9","0","3.8","8","104","20070","  3"
"2019-20","Spring","BIOL","2604","General Microbiology","Seyler","3.37","27.9","24","18.3","18.3","1.9","1.9","3.8","1.9","1","0","0","1","0","104","11524","  3"
"2020-21","Fall","BIOL","2604","General Microbiology","Hsu","3.05","24.5","14.5","10.9","16.4","10","6.4","10","2.7","0","0.9","0.9","2.7","3","110","81568","  3"
"2022-23","Spring","BIOL","2604","General Microbiology","Popham","2.93","19.1","14.5","8.2","20","10","3.6","12.7","4.5","2.7","3.6","0","0.9","9","110","11688","  3"
"2021-22","Spring","BIOL","2604","General Microbiology","Seyler","2.86","25.7","7.1","9.7","15","9.7","7.1","10.6","4.4","2.7","3.5","1.8","2.7","12","113","11648","  3"
"2019-20","Fall","BIOL","2604","General Microbiology","Stevens","3.27","28.9","12.3","12.3","28.1","6.1","6.1","3.5","1.8","0","0","0","0.9","8","114","81413","  3"
"2018-19","Spring","BIOL","2604","General Microbiology","Popham","2.9","20","13.3","5","22.5","8.3","5.8","11.7","6.7","2.5","1.7","1.7","0.8","0","120","11369","  3"
"2020-21","Spring","BIOL","2604","General Microbiology","Melville","3.22","33.6","14.8","13.9","9","10.7","4.9","3.3","4.9","2.5","0.8","0.8","0.8","2","122","11655","  3"
"2018-19","Fall","BIOL","2604","General Microbiology","Seyler","2.66","13.7","8.9","15.3","11.3","8.1","12.1","8.9","12.1","2.4","1.6","2.4","3.2","11","124","81338","  3"
"2021-22","Fall","BIOL","2604","General Microbiology","Stevens","3.01","28.2","11.3","12.1","16.1","4","4","10.5","4.8","2.4","4","2.4","0","10","124","81614","  3"
"2022-23","Fall","BIOL","2604","General Microbiology","Hsu","3.27","42.7","12.1","4.8","13.7","8.9","5.6","4.8","2.4","0.8","0.8","1.6","1.6","14","124","81700","  3"
"2020-21","Spring","BIOL","2604","General Microbiology","Seyler","3.5","48","17.3","10.2","11","4.7","3.1","1.6","1.6","0","0.8","0","1.6","0","127","11657","  3"
"2020-21","Spring","BIOL","2604","General Microbiology","Popham","3.41","44.5","13.3","7.8","19.5","3.1","2.3","4.7","2.3","0","0.8","1.6","0","2","128","11656","  3"
"2018-19","Spring","BIOL","2604","General Microbiology","Seyler","2.86","18.4","11.2","12.5","13.8","13.8","7.9","8.6","6.6","0.7","2.6","2","2","6","152","11371","  3"
"2021-22","Fall","BIOL","2604","General Microbiology","Seyler","2.81","20.7","7.5","8.9","17.8","8.9","8.9","11.7","6.6","2.8","3.8","0.9","1.4","29","213","81615","  3"
"2018-19","Fall","BIOL","2604","General Microbiology","Seyler","2.78","19.7","7.9","8.8","17.1","13.2","7.9","8.8","6.6","3.1","2.6","0.9","3.5","19","228","81339","  3"
"2019-20","Fall","BIOL","2604","General Microbiology","Seyler","2.76","15.6","9.9","9.9","15.6","12.8","10.3","10.3","4.9","4.1","4.1","1.2","1.2","6","243","81412","  3"
"2022-23","Fall","BIOL","2604","General Microbiology","Seyler","2.83","18.6","11.6","9.3","13.2","14","8.5","8.5","7.4","3.5","2.7","1.2","1.6","13","258","81701","  3"
"2020-21","Fall","BIOL","2604","General Microbiology","Seyler","3.53","47","18.6","10.9","11.2","3.9","4.9","2.1","0.4","0","0","0","1.1","0","285","81567","  3"
