"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2020-21","Fall","AFST","1814","Intro to African Studies","Agozino","3.24","20","32","8","24","4","4","0","4","0","0","0","4","1","25","80210","  3"
"2019-20","Fall","AFST","1814","Intro to African Studies","Agozino","3.28","20","36.7","16.7","6.7","6.7","0","6.7","3.3","0","0","0","3.3","2","30","80206","  3"
"2021-22","Fall","AFST","1814","Intro to African Studies","Polanah","3.6","60","5.7","11.4","14.3","2.9","0","2.9","2.9","0","0","0","0","1","35","80223","  3"
"2021-22","Fall","AFST","1814","Intro to African Studies","Dhillon-Jamerson","2.73","16.7","8.3","11.1","13.9","11.1","11.1","13.9","2.8","5.6","0","2.8","2.8","1","36","91231","  3"
"2020-21","Spring","AFST","1814","Intro to African Studies","Polanah","3.58","59.5","2.7","5.4","21.6","8.1","0","2.7","0","0","0","0","0","0","37","10228","  3"
"2021-22","Spring","AFST","1814","Intro to African Studies","Polanah","3.49","39.5","13.2","21.1","15.8","2.6","7.9","0","0","0","0","0","0","0","38","10233","  3"
"2022-23","Fall","AFST","1814","Intro to African Studies","Polanah","3.49","44.4","11.1","22.2","13.3","4.4","0","2.2","0","0","0","0","2.2","2","45","80224","  3"
"2022-23","Spring","AFST","1814","Intro to African Studies","Polanah","3.13","37.8","13.3","20","4.4","6.7","6.7","0","0","0","0","0","11.1","0","45","10241","  3"
"2018-19","Spring","AFST","1814","Intro to African Studies","Polanah","3.34","39.1","6.5","10.9","21.7","13","6.5","0","0","0","2.2","0","0","1","46","10212","  3"
"2018-19","Spring","AFST","1814","Intro to African Studies","Agozino","3.2","19.1","25.5","12.8","8.5","14.9","14.9","2.1","0","0","2.1","0","0","4","47","10213","  3"
"2018-19","Fall","AFST","1814","Intro to African Studies","Agozino","3.09","6.3","31.3","16.7","16.7","14.6","2.1","4.2","4.2","2.1","0","2.1","0","0","48","80194","  3"
"2022-23","Fall","AFST","1814","Intro to African Studies","Mthethwa","3.87","84","4","8","2","0","0","2","0","0","0","0","0","0","50","90749","  3"
"2020-21","Fall","AFST","1814","Intro to African Studies","Polanah","3.71","50","19.2","25","5.8","0","0","0","0","0","0","0","0","0","52","80209","  3"
"2019-20","Spring","AFST","1814","Intro to African Studies","Polanah","3.64","58.5","11.3","13.2","5.7","3.8","7.5","0","0","0","0","0","0","0","53","20275","  3"
"2022-23","Spring","AFST","1814","Intro to African Studies","Mthethwa","3.73","73.6","0","17","3.8","0","1.9","1.9","1.9","0","0","0","0","0","53","21349","  3"
"2019-20","Fall","AFST","1814","Intro to African Studies","Polanah","3.29","25.9","18.5","20.4","13","7.4","5.6","7.4","1.9","0","0","0","0","0","54","80207","  3"
"2018-19","Fall","AFST","1814","Intro to African Studies","Polanah","3.23","28.6","8.9","23.2","14.3","8.9","8.9","3.6","1.8","0","1.8","0","0","0","56","89067","  3"
