"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Spring","ARBC","2105","Intermediate Arabic","Nassereddine","3.02","40","20","0","0","0","0","0","40","0","0","0","0","1","5","20770","  3"
"2022-23","Spring","ARBC","2105","Intermediate Arabic","Nassereddine","3.12","16.7","33.3","0","16.7","0","16.7","16.7","0","0","0","0","0","1","6","10922","  3"
"2019-20","Fall","ARBC","2105","Intermediate Arabic","Nassereddine","3.71","71.4","14.3","0","0","0","14.3","0","0","0","0","0","0","2","7","89866","  3"
"2018-19","Spring","ARBC","2105","Intermediate Arabic","Nassereddine","3.46","50","12.5","12.5","0","12.5","0","12.5","0","0","0","0","0","0","8","10657","  3"
"2019-20","Fall","ARBC","2105","Intermediate Arabic","Nassereddine","3","12.5","0","37.5","0","37.5","0","12.5","0","0","0","0","0","0","8","89865","  3"
"2021-22","Fall","ARBC","2105","Intermediate Arabic","Nassereddine","3.71","37.5","37.5","25","0","0","0","0","0","0","0","0","0","2","8","80847","  3"
"2021-22","Fall","ARBC","2105","Intermediate Arabic","Nassereddine","3.07","30","10","10","20","10","0","10","0","0","10","0","0","0","10","80846","  3"
"2020-21","Fall","ARBC","2105","Intermediate Arabic","Nassereddine","3.55","45.5","18.2","9.1","9.1","18.2","0","0","0","0","0","0","0","0","11","80824","  3"
"2022-23","Fall","ARBC","2105","Intermediate Arabic","Nassereddine","3.35","27.3","36.4","0","9.1","9.1","9.1","9.1","0","0","0","0","0","1","11","80925","  3"
"2019-20","Fall","ARBC","2105","Intermediate Arabic","Azzam","3.86","70.6","17.6","11.8","0","0","0","0","0","0","0","0","0","0","17","80711","  3"
"2018-19","Fall","ARBC","2105","Intermediate Arabic","Nassereddine","3.48","44.4","22.2","5.6","11.1","0","11.1","5.6","0","0","0","0","0","0","18","80661","  3"
"2020-21","Fall","ARBC","2105","Intermediate Arabic","Nassereddine","3.42","38.9","22.2","5.6","11.1","11.1","0","11.1","0","0","0","0","0","0","18","80823","  3"
