"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Spring","ARBC","1106","Elementary Arabic","Sokhey","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","10872","  3"
"2022-23","Spring","ARBC","1106","Elementary Arabic","Nassereddine","3.57","66.7","0","0","0","33.3","0","0","0","0","0","0","0","1","6","10919","  3"
"2019-20","Spring","ARBC","1106","Elementary Arabic","Nassereddine","3.81","77.8","0","11.1","11.1","0","0","0","0","0","0","0","0","0","9","10748","  3"
"2021-22","Spring","ARBC","1106","Elementary Arabic","Nassereddine","3.08","44.4","11.1","0","22.2","0","0","0","0","0","22.2","0","0","0","9","10873","  3"
"2018-19","Fall","ARBC","1106","Elementary Arabic","Nassereddine","3.26","50","0","20","0","0","10","10","10","0","0","0","0","1","10","80660","  3"
"2022-23","Fall","ARBC","1106","Elementary Arabic","Azzam","3.82","81.8","0","0","18.2","0","0","0","0","0","0","0","0","0","11","91030","  3"
"2019-20","Spring","ARBC","1106","Elementary Arabic","Sokhey","3.74","75","0","16.7","0","0","8.3","0","0","0","0","0","0","0","12","10749","  3"
"2022-23","Spring","ARBC","1106","Elementary Arabic","Azzam","3.83","91.7","0","0","0","0","0","8.3","0","0","0","0","0","0","12","10920","  3"
"2018-19","Spring","ARBC","1106","Elementary Arabic","Nassereddine","2.91","18.8","6.3","12.5","12.5","6.3","37.5","0","6.3","0","0","0","0","1","16","10655","  3"
"2018-19","Spring","ARBC","1106","Elementary Arabic","Sinno","3.72","52.9","17.6","23.5","5.9","0","0","0","0","0","0","0","0","2","17","10656","  3"
"2020-21","Spring","ARBC","1106","Elementary Arabic","Nassereddine","3.41","44.4","16.7","11.1","11.1","0","5.6","5.6","0","5.6","0","0","0","0","18","10871","  3"
