"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Fall","ARBC","1105","Elementary Arabic","Sinno","3.88","60","40","0","0","0","0","0","0","0","0","0","0","0","5","91029","  3"
"2019-20","Spring","ARBC","1105","Elementary Arabic","Sokhey","3.88","83.3","0","16.7","0","0","0","0","0","0","0","0","0","0","6","20570","  3"
"2019-20","Fall","ARBC","1105","Elementary Arabic","Sokhey","3.26","42.9","28.6","0","0","14.3","0","0","0","0","0","14.3","0","0","7","80707","  3"
"2020-21","Fall","ARBC","1105","Elementary Arabic","Azzam","3.66","75","0","12.5","0","0","0","12.5","0","0","0","0","0","0","8","80821","  3"
"2021-22","Fall","ARBC","1105","Elementary Arabic","Nassereddine","3.52","33.3","22.2","22.2","11.1","11.1","0","0","0","0","0","0","0","1","9","80843","  3"
"2021-22","Fall","ARBC","1105","Elementary Arabic","Sinno","3.12","55.6","0","0","0","33.3","0","0","0","0","0","0","11.1","0","9","80844","  3"
"2021-22","Fall","ARBC","1105","Elementary Arabic","Azzam","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","80845","  3"
"2019-20","Fall","ARBC","1105","Elementary Arabic","Nassereddine","3.24","40","20","0","30","0","0","0","0","0","0","0","10","0","10","80708","  3"
"2020-21","Fall","ARBC","1105","Elementary Arabic","Nassereddine","3.65","45.5","36.4","9.1","0","0","0","9.1","0","0","0","0","0","1","11","80818","  3"
"2018-19","Fall","ARBC","1105","Elementary Arabic","Nassereddine","3.67","58.3","8.3","16.7","8.3","8.3","0","0","0","0","0","0","0","1","12","80657","  3"
"2022-23","Spring","ARBC","1105","Elementary Arabic","Azzam","3.86","83.3","0","8.3","8.3","0","0","0","0","0","0","0","0","4","12","10918","  3"
"2019-20","Spring","ARBC","1105","Elementary Arabic","Sinno","3.79","84.6","0","7.7","0","0","0","7.7","0","0","0","0","0","0","13","20568","  3"
"2021-22","Spring","ARBC","1105","Elementary Arabic","Azzam","3.62","69.2","23.1","0","0","0","0","0","0","0","0","0","7.7","0","13","10871","  3"
"2022-23","Fall","ARBC","1105","Elementary Arabic","Azzam","3.79","78.6","0","0","21.4","0","0","0","0","0","0","0","0","0","14","80920","  3"
"2018-19","Fall","ARBC","1105","Elementary Arabic","Sinno","3.61","60","20","0","6.7","0","6.7","0","6.7","0","0","0","0","0","15","88920","  3"
"2020-21","Fall","ARBC","1105","Elementary Arabic","Sinno","3.69","43.8","25","25","6.3","0","0","0","0","0","0","0","0","0","16","80820","  3"
"2022-23","Fall","ARBC","1105","Elementary Arabic","Azzam","3.65","75","12.5","0","6.3","0","0","0","0","0","0","0","6.3","0","16","80921","  3"
"2020-21","Spring","ARBC","1105","Elementary Arabic","Sokhey","3.91","76.5","17.6","5.9","0","0","0","0","0","0","0","0","0","1","17","10868","  3"
"2019-20","Fall","ARBC","1105","Elementary Arabic","Sinno","3.44","52.6","0","10.5","10.5","15.8","10.5","0","0","0","0","0","0","1","19","80709","  3"
"2018-19","Fall","ARBC","1105","Elementary Arabic","Azzam","3.14","40.9","9.1","4.5","18.2","4.5","0","9.1","4.5","0","9.1","0","0","0","22","80658","  3"
