"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Fall","BMES","2104","Intro Biomedical Engineering","Arena","3.84","71","16.1","6.5","6.5","0","0","0","0","0","0","0","0","1","31","81781","  3"
"2022-23","Fall","BMES","2104","Intro Biomedical Engineering","Arena","3.93","79.4","17.6","2.9","0","0","0","0","0","0","0","0","0","0","34","81889","  3"
"2022-23","Spring","BMES","2104","Intro Biomedical Engineering","Arena","3.93","75","25","0","0","0","0","0","0","0","0","0","0","0","36","11953","  3"
"2019-20","Spring","BMES","2104","Intro Biomedical Engineering","Arena","3.97","89.7","10.3","0","0","0","0","0","0","0","0","0","0","0","39","11696","  3"
"2019-20","Spring","BMES","2104","Intro Biomedical Engineering","Lee","3.94","87","8.7","4.3","0","0","0","0","0","0","0","0","0","0","46","20099","  3"
"2020-21","Fall","BMES","2104","Intro Biomedical Engineering","Arena","3.82","63","22.2","13","1.9","0","0","0","0","0","0","0","0","0","54","90984","  3"
"2021-22","Spring","BMES","2104","Intro Biomedical Engineering","Arena","3.78","59.7","26.9","11.9","0","0","0","0","0","0","0","0","1.5","0","67","11823","  3"
"2020-21","Spring","BMES","2104","Intro Biomedical Engineering","Arena","3.8","66.7","23.6","2.8","5.6","0","0","0","0","0","0","0","1.4","0","72","11823","  3"
"2018-19","Spring","BMES","2104","Intro Biomedical Engineering","Arena","3.77","49.5","35.1","11.3","3.1","0","1","0","0","0","0","0","0","0","97","11538","  3"
