"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Fall","ME","4015","Engineering Design and Project","Ott","3.7","40.3","37","15.8","5.1","0.7","0.4","0.7","0","0","0","0","0","0","273","87063","  3"
"2022-23","Fall","ME","4015","Engineering Design and Project","Ott","3.59","35.7","31.3","19","8.3","3.3","1","0.7","0","0","0","0","0.7","0","300","87319","  3"
"2020-21","Fall","ME","4015","Engineering Design and Project","Ott","3.66","42.2","31.8","11.5","9.8","3.6","0.6","0.3","0.3","0","0","0","0","0","358","86782","  3"
"2018-19","Fall","ME","4015","Engineering Design and Project","Ott","3.63","38.3","31.8","15.3","10.8","1.5","0.8","1.3","0.3","0","0","0","0","0","399","85988","  3"
"2019-20","Fall","ME","4015","Engineering Design and Project","Ott","3.78","55.8","27.7","11.4","3.9","0.7","0.2","0.2","0","0","0","0","0","0","412","86290","  3"
