"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","ME","3024","Engineering Design & Econ","Bohn","3.19","44.4","11.1","0","22.2","0","0","11.1","0","0","11.1","0","0","0","9","20875","  3"
"2022-23","Spring","ME","3024","Engineering Design & Econ","Bohn","2.3","0","0","11.1","0","33.3","11.1","22.2","11.1","11.1","0","0","0","1","9","17448","  3"
"2022-23","Spring","ME","3024","Engineering Design & Econ","Bohn","2.17","0","13.3","0","0","26.7","6.7","20","13.3","13.3","0","0","6.7","1","15","17446","  3"
"2021-22","Fall","ME","3024","Engineering Design & Econ","Bohn","2.23","0","0","5.6","16.7","16.7","22.2","11.1","5.6","16.7","5.6","0","0","0","18","86997","  3"
"2021-22","Spring","ME","3024","Engineering Design & Econ","Clark","2.89","14.3","4.8","19","19","14.3","9.5","4.8","14.3","0","0","0","0","0","21","17231","  3"
"2021-22","Spring","ME","3024","Engineering Design & Econ","Bohn","1.82","4.8","0","0","4.8","9.5","19","14.3","9.5","9.5","19","4.8","4.8","1","21","17232","  3"
"2022-23","Spring","ME","3024","Engineering Design & Econ","Clark","2.74","4.8","9.5","19","0","33.3","14.3","4.8","14.3","0","0","0","0","0","21","17447","  3"
"2020-21","Fall","ME","3024","Engineering Design & Econ","Bohn","2.45","13.6","0","4.5","13.6","9.1","18.2","22.7","4.5","9.1","0","4.5","0","0","22","90708","  3"
"2020-21","Fall","ME","3024","Engineering Design & Econ","Bohn","2.63","8.7","4.3","13","17.4","17.4","8.7","13","4.3","13","0","0","0","0","23","90703","  3"
"2022-23","Spring","ME","3024","Engineering Design & Econ","Clark","2.56","8.7","17.4","0","8.7","4.3","13","26.1","21.7","0","0","0","0","1","23","17445","  3"
"2020-21","Fall","ME","3024","Engineering Design & Econ","Bohn","2.97","12.5","20.8","8.3","12.5","20.8","4.2","12.5","8.3","0","0","0","0","0","24","90702","  3"
"2021-22","Fall","ME","3024","Engineering Design & Econ","Bohn","2.1","0","4.2","0","4.2","20.8","25","16.7","16.7","0","4.2","4.2","4.2","1","24","86996","  3"
