"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","ME","3124","Thermodynamics","Barbish","3.21","15.8","36.8","5.3","15.8","10.5","5.3","5.3","0","0","5.3","0","0","0","19","16561","  3"
"2018-19","Fall","ME","3124","Thermodynamics","von Spakovsky","2.15","7.1","7.1","2.4","16.7","7.1","7.1","11.9","11.9","7.1","9.5","4.8","7.1","12","42","90056","  3"
"2019-20","Fall","ME","3124","Thermodynamics","von Spakovsky","2.42","8.7","10.9","2.2","21.7","2.2","10.9","17.4","10.9","2.2","4.3","4.3","4.3","16","46","86245","  3"
"2018-19","Spring","ME","3124","Thermodynamics","von Spakovsky","1.99","14","2","2","14","6","0","18","6","2","16","8","12","11","50","16138","  3"
"2018-19","Fall","ME","3124","Thermodynamics","Huxtable","3.16","21.7","18.3","15","18.3","6.7","10","5","1.7","0","1.7","1.7","0","2","60","85942","  3"
"2018-19","Spring","ME","3124","Thermodynamics","Dancey","2.63","20","5","6.7","20","6.7","11.7","10","3.3","1.7","10","0","5","2","60","16137","  3"
"2019-20","Fall","ME","3124","Thermodynamics","Huxtable","2.91","20","10","6.7","28.3","6.7","5","11.7","6.7","0","1.7","1.7","1.7","1","60","86247","  3"
"2019-20","Fall","ME","3124","Thermodynamics","Pacheco Duarte","2.88","17.7","14.5","11.3","8.1","14.5","11.3","9.7","4.8","4.8","3.2","0","0","3","62","86246","  3"
"2018-19","Fall","ME","3124","Thermodynamics","Huxtable","2.97","14.3","15.9","14.3","17.5","6.3","14.3","9.5","6.3","0","1.6","0","0","1","63","90864","  3"
"2018-19","Fall","ME","3124","Thermodynamics","Pacheco Duarte","2.56","9.2","7.7","12.3","15.4","15.4","4.6","10.8","12.3","1.5","3.1","6.2","1.5","1","65","90868","  3"
"2019-20","Fall","ME","3124","Thermodynamics","Barbish","3.02","18.5","10.8","20","15.4","10.8","12.3","6.2","1.5","1.5","1.5","0","1.5","0","65","86249","  3"
"2018-19","Fall","ME","3124","Thermodynamics","Younis","3.68","62.7","10.4","11.9","7.5","3","0","3","1.5","0","0","0","0","0","67","85939","  3"
