"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Spring","MSE","2034","Elem of Materials Eng","Clark","2.97","4","8","20","36","20","8","0","0","4","0","0","0","2","25","17896","  3"
"2021-22","Spring","MSE","2034","Elem of Materials Eng","Clark","3.03","11.1","22.2","25.9","11.1","7.4","7.4","3.7","7.4","0","0","0","3.7","1","27","17897","  3"
"2022-23","Spring","MSE","2034","Elem of Materials Eng","Clark","2.23","7.1","3.6","7.1","10.7","10.7","14.3","10.7","17.9","7.1","0","3.6","7.1","0","28","18145","  3"
"2020-21","Spring","MSE","2034","Elem of Materials Eng","Clark","2.68","8.8","11.8","14.7","14.7","14.7","11.8","5.9","5.9","5.9","0","0","5.9","1","34","21848","  3"
"2021-22","Fall","MSE","2034","Elem of Materials Eng","Clark","3.19","25.7","11.4","14.3","34.3","0","5.7","2.9","2.9","0","0","0","2.9","1","35","91177","  3"
"2022-23","Spring","MSE","2034","Elem of Materials Eng","Clark","2.91","9.3","11.6","7","37.2","9.3","18.6","2.3","0","0","2.3","2.3","0","2","43","18142","  3"
"2020-21","Spring","MSE","2034","Elem of Materials Eng","Clark","3.23","15.2","13","34.8","19.6","10.9","0","4.3","0","0","2.2","0","0","0","46","18102","  3"
"2020-21","Spring","MSE","2034","Elem of Materials Eng","Clark","3.16","10.6","21.3","23.4","17","17","6.4","0","2.1","0","2.1","0","0","2","47","21849","  3"
"2022-23","Fall","MSE","2034","Elem of Materials Eng","Clark","2.55","16.7","6.3","18.8","8.3","6.3","10.4","8.3","10.4","2.1","0","0","12.5","3","48","88068","  3"
"2022-23","Fall","MSE","2034","Elem of Materials Eng","Clark","3","17.9","17.9","12.5","12.5","16.1","7.1","7.1","1.8","5.4","0","0","1.8","5","56","88067","  3"
"2022-23","Fall","MSE","2034","Elem of Materials Eng","Clark","2.66","12.5","10.7","5.4","8.9","19.6","12.5","14.3","8.9","0","5.4","1.8","0","3","56","88069","  3"
"2021-22","Spring","MSE","2034","Elem of Materials Eng","Clark","2.98","10.3","15.5","24.1","12.1","15.5","8.6","6.9","1.7","0","5.2","0","0","0","58","17898","  3"
"2022-23","Fall","MSE","2034","Elem of Materials Eng","Clark","3.09","35","6.7","8.3","13.3","8.3","15","5","1.7","1.7","3.3","1.7","0","4","60","88070","  3"
"2019-20","Fall","MSE","2034","Elem of Materials Eng","Aning","2.95","16.1","6.5","9.7","33.9","8.1","6.5","16.1","1.6","0","1.6","0","0","6","62","91547","  3"
"2022-23","Spring","MSE","2034","Elem of Materials Eng","Clark","2.75","6.3","10.9","10.9","21.9","20.3","9.4","6.3","9.4","0","3.1","0","1.6","2","64","18144","  3"
"2021-22","Fall","MSE","2034","Elem of Materials Eng","Clark","3.05","10.8","20","20","21.5","9.2","7.7","4.6","1.5","1.5","0","1.5","1.5","3","65","91175","  3"
"2021-22","Spring","MSE","2034","Elem of Materials Eng","Clark","2.99","13.6","12.1","15.2","30.3","7.6","7.6","9.1","1.5","0","0","0","3","3","66","17899","  3"
"2021-22","Spring","MSE","2034","Elem of Materials Eng","Clark","3.2","28.4","11.9","19.4","16.4","10.4","6","1.5","1.5","0","1.5","0","3","7","67","17895","  3"
"2018-19","Spring","MSE","2034","Elem of Materials Eng","Julian","3.23","33.8","17.6","17.6","4.4","4.4","11.8","2.9","0","1.5","4.4","0","1.5","3","68","20261","  3"
"2020-21","Spring","MSE","2034","Elem of Materials Eng","Clark","3.1","10.1","17.4","26.1","27.5","5.8","5.8","1.4","2.9","0","0","0","2.9","2","69","18101","  3"
"2022-23","Fall","MSE","2034","Elem of Materials Eng","Clark","3.48","50.7","8.7","15.9","7.2","5.8","5.8","2.9","1.4","0","1.4","0","0","4","69","88065","  3"
"2022-23","Spring","MSE","2034","Elem of Materials Eng","Clark","2.45","11.6","2.9","4.3","14.5","18.8","11.6","14.5","8.7","2.9","4.3","1.4","4.3","1","69","18146","  3"
"2022-23","Spring","MSE","2034","Elem of Materials Eng","Clark","2.96","10","12.9","22.9","21.4","11.4","5.7","7.1","4.3","1.4","1.4","0","1.4","2","70","18143","  3"
"2019-20","Fall","MSE","2034","Elem of Materials Eng","Cai","3.32","31","19.7","12.7","11.3","9.9","8.5","5.6","1.4","0","0","0","0","1","71","91542","  3"
"2021-22","Fall","MSE","2034","Elem of Materials Eng","Clark","3.38","43.7","18.3","8.5","9.9","7","5.6","2.8","0","0","0","1.4","2.8","1","71","88668","  3"
"2022-23","Fall","MSE","2034","Elem of Materials Eng","Clark","3.13","28.2","7","12.7","25.4","12.7","4.2","5.6","0","0","0","1.4","2.8","1","71","88066","  3"
"2021-22","Fall","MSE","2034","Elem of Materials Eng","Clark","3.41","31.9","20.8","15.3","15.3","8.3","4.2","1.4","2.8","0","0","0","0","1","72","88669","  3"
"2021-22","Fall","MSE","2034","Elem of Materials Eng","Clark","3.27","17.1","26.3","14.5","22.4","11.8","2.6","3.9","0","0","0","0","1.3","0","76","88672","  3"
"2020-21","Fall","MSE","2034","Elem of Materials Eng","Clark","3.37","34.6","16.7","12.8","19.2","7.7","3.8","1.3","0","3.8","0","0","0","0","78","88368","  3"
