"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Spring","MSE","4554","Polymer Engineering","Whittington","3.13","25","25","6.3","18.8","6.3","6.3","6.3","0","0","0","0","6.3","2","16","17951","  3"
"2022-23","Spring","MSE","4554","Polymer Engineering","Whittington","3.08","27.8","0","38.9","11.1","11.1","0","0","0","0","5.6","0","5.6","0","18","18203","  3"
"2018-19","Spring","MSE","4554","Polymer Engineering","Whittington","2.84","21.7","0","8.7","8.7","26.1","13","17.4","4.3","0","0","0","0","0","23","16814","  3"
"2019-20","Spring","MSE","4554","Polymer Engineering","Whittington","3.48","20.8","25","37.5","12.5","4.2","0","0","0","0","0","0","0","0","24","17541","  3"
"2019-20","Fall","MSE","4554","Polymer Engineering","Foster","3.54","59.4","12.5","9.4","3.1","3.1","3.1","3.1","3.1","0","3.1","0","0","0","32","87598","  3"
"2020-21","Fall","MSE","4554","Polymer Engineering","Hill","3.62","40.6","34.4","9.4","6.3","6.3","0","3.1","0","0","0","0","0","0","32","88429","  3"
"2020-21","Spring","MSE","4554","Polymer Engineering","Whittington","3.6","45.9","18.9","21.6","5.4","2.7","2.7","2.7","0","0","0","0","0","1","37","18158","  3"
"2021-22","Fall","MSE","4554","Polymer Engineering","Hill","3.77","65.8","7.9","21.1","2.6","2.6","0","0","0","0","0","0","0","0","38","88728","  3"
"2018-19","Fall","MSE","4554","Polymer Engineering","Foster","3.63","43.6","30.8","17.9","5.1","0","0","0","0","0","0","0","2.6","0","39","86666","  3"
"2022-23","Fall","MSE","4554","Polymer Engineering","Hill","3.68","55","20","12.5","10","0","0","0","0","0","2.5","0","0","0","40","88125","  3"
